gene_id,lfc_10cGy,padj_10cGy,deg_10cGy,dir_10cGy,lfc_100cGy,padj_100cGy,deg_100cGy,dir_100cGy,dose_category
AT1G28350,-0.1313595063007,0.00803200154202987,no,none,-0.114224770863461,0.0262417081831462,no,none,neither
AT1G28360,-0.317040517699939,,no,none,-0.0365022919641792,0.957169291952673,no,none,neither
AT1G28370,0.71279623209706,0.0782710858689381,no,none,0.798181327417633,0.0495418001169474,no,none,neither
AT1G28380,0.181015887248173,0.0402859350336168,no,none,0.169818521475939,0.0619466345400149,no,none,neither
AT1G28390,-0.0549379178486744,0.731394305888047,no,none,-0.0335180575572234,0.855365598111122,no,none,neither
AT1G28395,-0.210419349922827,0.0180139422585454,no,none,-0.128953402889758,0.187743068974677,no,none,neither
AT1G28400,-0.0942917662886172,0.265733547771647,no,none,-0.108760186508875,0.202797601609526,no,none,neither
AT1G28410,0.139896450763873,0.0564779463020174,no,none,0.102480420159389,0.197350670736339,no,none,neither
AT1G28420,0.0310791523839497,0.601185253504872,no,none,0.0165599642063427,0.814581509383733,no,none,neither
AT1G28430,-0.847821590282072,,no,none,0.703733724286136,,no,none,neither
AT1G28440,0.0238631897967084,0.712992199908754,no,none,0.0234814506399315,0.735321197025618,no,none,neither
AT1G28450,-0.790727116844011,,no,none,-0.766637386718496,0.301393992854973,no,none,neither
AT1G28470,0.120768690038097,0.670388636985148,no,none,0.160568670692839,0.572517234348976,no,none,neither
AT1G28480,1.13680107075486,0.0213357948630981,yes,up,1.04663765609307,0.0403289720836622,yes,up,dose_plateau
AT1G28490,0.0354623269273918,0.539159003531253,no,none,0.0648897243978728,0.2236719472994,no,none,neither
AT1G28510,-0.0760749901168694,0.231771308664297,no,none,-0.0749936956810641,0.258290016121334,no,none,neither
AT1G28520,0.127658570931113,0.027101358040058,no,none,0.096387126283024,0.11773157406922,no,none,neither
AT1G28530,-0.0180791849197508,0.865939526833956,no,none,-0.145497313340571,0.0643687717100471,no,none,neither
AT1G28540,0.127823207098028,0.0661175057825101,no,none,0.108470903040016,0.137641466674805,no,none,neither
AT1G28550,-1.01657837169532,,no,none,-0.838908670808178,,no,none,neither
AT1G28560,-0.00671697750359835,0.952631110009594,no,none,-0.154308717246569,0.0496212520438392,no,none,neither
AT1G28570,0.110220662946195,0.415267332715963,no,none,0.138196643990375,0.310153023750688,no,none,neither
AT1G28580,0.127322046664543,0.225626189928354,no,none,0.17143188166449,0.0948005124747579,no,none,neither
AT1G28590,1.18999348977772,,no,none,2.1125631543127,,no,none,neither
AT1G28600,-0.0610959473845287,0.661514916583486,no,none,0.0183165440492029,0.915968263973424,no,none,neither
AT1G28610,-0.0387673735878749,0.658979775213496,no,none,-0.101847016417246,0.178873888669263,no,none,neither
AT1G28650,0.0400333185229586,,no,none,-0.349837892442291,0.827207978321734,no,none,neither
AT1G28660,0.185808798266778,0.256723938163491,no,none,0.0205630740835774,0.933245749043203,no,none,neither
AT1G28670,0.0366561727672427,0.670300202132581,no,none,-0.0584662743892235,0.483836607033437,no,none,neither
AT1G28680,-0.00382346911125511,0.952900174784293,no,none,-0.0277673882192917,0.628966501681432,no,none,neither
AT1G28685,0.0367937055084128,0.886579759969837,no,none,-0.179709781591891,0.406075199242127,no,none,neither
AT1G28690,0.291028277638109,0.121364432734651,no,none,0.117632485273606,0.626215084369584,no,none,neither
AT1G28710,-0.116797885536687,0.576514589298149,no,none,-0.163308917759985,0.433482389971327,no,none,neither
AT1G28715,-0.0656605072915515,0.637348200613594,no,none,-0.0931836036161642,0.499499492482243,no,none,neither
AT1G28760,-0.0687853565480279,0.502503730253485,no,none,-0.084453707575308,0.414883785844018,no,none,neither
AT1G28765,0.0275911336583051,0.907100354233883,no,none,0.12652312070602,0.533200431105356,no,none,neither
AT1G28815,-0.460712714307011,,no,none,0.402050968466685,,no,none,neither
AT1G28960,0.0968612177228402,0.153597710366368,no,none,0.0749120185243094,0.314861814859706,no,none,neither
AT1G29000,0.227042271323481,,no,none,0.159878481539639,,no,none,neither
AT1G29030,-0.106969983335504,0.126296633275533,no,none,-0.136057424631005,0.0480820717790394,no,none,neither
AT1G29040,0.0624905997810104,0.334444107949164,no,none,0.0605986168262059,0.376782283977364,no,none,neither
AT1G29050,0.23813343053797,0.0227550260794809,no,none,0.291755728043655,0.00522871270586989,no,none,neither
AT1G29060,0.112657792157129,0.288486549317108,no,none,0.146394029604281,0.159045115672541,no,none,neither
AT1G29070,-0.219500825913972,0.0036977964699067,no,none,-0.213641558415727,0.00595694421816155,no,none,neither
AT1G29090,0.373999917892976,,no,none,-0.397404356331244,,no,none,neither
AT1G29110,-0.0525114453193533,,no,none,0.463264287750282,0.340824529310969,no,none,neither
AT1G29120,-0.0460633777064016,0.209240070546619,no,none,-0.11329500523361,0.000801331597796181,no,none,neither
AT1G29140,-0.0782770677886831,,no,none,-0.335490156613078,,no,none,neither
AT1G29150,0.0116024101559415,0.872301643557741,no,none,-0.0673046069002985,0.233267977401428,no,none,neither
AT1G29160,-0.0907238323828729,0.677101829051404,no,none,0.0150232637527943,0.956589489716602,no,none,neither
AT1G29170,-0.0567708696206696,0.516801686458448,no,none,-0.0731452499594468,0.405238781073835,no,none,neither
AT1G29195,0.0889500101220835,0.860947760695544,no,none,0.31676283896997,0.471933780702484,no,none,neither
AT1G29200,-0.131844045616262,0.627260148465208,no,none,-0.232868284215121,0.367510213012599,no,none,neither
AT1G29220,0.0492320993964789,0.382400121500508,no,none,0.0746632168224891,0.163398088990827,no,none,neither
AT1G29230,0.492583212637936,0.1217822222653,no,none,0.610456288410315,0.0515150796406015,no,none,neither
AT1G29240,-0.0787288024479646,0.661427046942624,no,none,-0.0715000327188521,0.713891399713913,no,none,neither
AT1G29250,-0.0812954885219029,0.277307979092519,no,none,-0.110160886805419,0.131567837100663,no,none,neither
AT1G29260,0.00229559661825073,0.977620960619894,no,none,-0.0471934151589964,0.476848755595548,no,none,neither
AT1G29270,0.0013233593159336,0.997021252889841,no,none,-0.0492613517988388,0.880904360491232,no,none,neither
AT1G29280,0.103940411172815,0.787603097705561,no,none,0.0368850217019052,0.937245047734682,no,none,neither
AT1G29290,0.878941077404244,,no,none,1.54485038753042,0.0119069973449772,yes,up,high_dose_only
AT1G29300,0.212991791040338,0.183411661112347,no,none,0.285709047231341,0.0673495138035704,no,none,neither
AT1G29310,0.094634713529013,0.186933089649954,no,none,0.0143016801528611,0.890874475508148,no,none,neither
AT1G29320,-0.11440390892167,0.136262469003525,no,none,-0.094045225597406,0.252884446187411,no,none,neither
AT1G29330,0.389868089293069,0.0103012081821817,no,none,0.346054960696081,0.0281142148280634,no,none,neither
AT1G29340,0.0464905689914828,0.487853774478432,no,none,0.0565991194907013,0.405676511752266,no,none,neither
AT1G29350,-0.0307771223339998,0.706064133011842,no,none,-0.0410642811707653,0.622191653645567,no,none,neither
AT1G29357,0.112181181268047,0.180205539021932,no,none,0.027532502782869,0.811293835252926,no,none,neither
AT1G29370,-0.0623525427200643,0.314788111769573,no,none,-0.0605127886456297,0.356882563099045,no,none,neither
AT1G29380,-0.0329497973331192,0.83966556483685,no,none,-0.0209416989122408,0.909472449338931,no,none,neither
AT1G29390,0.117297736613657,0.00976547576758098,no,none,0.0112417769107242,0.874710520864417,no,none,neither
AT1G29395,0.340666935263726,0.00180836402551286,no,none,0.30416679287399,0.00686743333207888,no,none,neither
AT1G29400,0.155715842729007,0.0265202276021466,no,none,0.12847588822318,0.081188141760365,no,none,neither
AT1G29410,0.0890868230724162,0.353888173753932,no,none,-0.0145973428720582,0.913882539004456,no,none,neither
AT1G29418,-0.0123981247633868,0.929420118665948,no,none,0.0127693698921074,0.934134959050922,no,none,neither
AT1G29420,0.0585887779816218,0.885370363424709,no,none,0.144041157042425,0.707294101480724,no,none,neither
AT1G29430,0.245822360101847,0.0796976737377368,no,none,0.219836732510043,0.133573188851667,no,none,neither
AT1G29440,0.147628522424211,0.248602095987353,no,none,0.204401218157547,0.0992417900254383,no,none,neither
AT1G29450,0.0352870582210685,0.84910106951114,no,none,0.1409954421854,0.371095058193367,no,none,neither
AT1G29460,0.185308387518818,0.210406410918843,no,none,0.206661791674126,0.168022948046329,no,none,neither
AT1G29465,-0.130110795307259,0.508709489833613,no,none,-0.0220303595962177,0.934511536066094,no,none,neither
AT1G29470,0.14432987547675,0.127879116146346,no,none,0.121150643101236,0.23151438150148,no,none,neither
AT1G29490,0.194858168590913,,no,none,0.0685975748475742,0.942519814835141,no,none,neither
AT1G29500,-0.0387409597778198,0.800420520372432,no,none,0.0593838275067908,0.699912745407011,no,none,neither
AT1G29510,-0.0153684253451687,0.931945377772013,no,none,-0.0022108783573013,0.991360160379392,no,none,neither
AT1G29520,-0.133265159903034,0.138796596638935,no,none,-0.108392641705626,0.262324588668678,no,none,neither
AT1G29530,-0.179769519655627,0.0163258107914386,no,none,-0.238819278518105,0.00138322130953367,no,none,neither
AT1G29535,0.0766578402581074,0.849065173494431,no,none,-0.158304038676562,0.691195080909852,no,none,neither
AT1G29540,0.298313596274866,,no,none,-0.677458608447688,0.339429139837412,no,none,neither
AT1G29550,-0.0169581803069951,0.847522364592623,no,none,-0.0292436349545707,0.740094827483457,no,none,neither
AT1G29560,-0.0145221813344272,0.929420118665948,no,none,0.144097294659392,0.243537392288091,no,none,neither
AT1G29590,0.0899195053181232,0.521214572274709,no,none,0.0702722172848544,0.655086198156006,no,none,neither
AT1G29600,-0.278460764002431,0.0494462109824395,no,none,-0.28723832951903,0.0463688654292301,no,none,neither
AT1G29630,-0.119123621028323,0.239983848549512,no,none,-0.0457151607369656,0.722157644014274,no,none,neither
AT1G29640,0.255462381971485,0.297724047045515,no,none,0.247087789962132,0.341832222742612,no,none,neither
AT1G29660,-0.289674973094134,0.0138698892040492,no,none,-0.108326143968209,0.458532334635953,no,none,neither
AT1G29670,0.133028413950129,0.205391270028533,no,none,0.264501656093072,0.0069411296570269,no,none,neither
AT1G29680,0.108223439496097,,no,none,0.694464875502933,,no,none,neither
AT1G29690,0.0902947658625586,0.478440948556471,no,none,0.256665835544394,0.0190786208358888,no,none,neither
AT1G29700,-0.0250352822767955,0.686210520159777,no,none,-0.0575507754809786,0.299501061536488,no,none,neither
AT1G29710,0.0841690220313414,0.376248764489639,no,none,0.0431276141583472,0.708372934616534,no,none,neither
AT1G29720,0.216040051158862,0.0091343924766127,no,none,0.214091212045913,0.0119548618103011,no,none,neither
AT1G29730,0.132102433154917,0.28282022934685,no,none,0.00676357670797484,0.971085997660023,no,none,neither
AT1G29740,0.187458257216911,0.49724411060112,no,none,0.125381621874057,0.692579431302275,no,none,neither
AT1G29750,0.0827988550763094,0.0456353377585229,no,none,0.0345729510100192,0.498363739206261,no,none,neither
AT1G29760,0.0741859457306387,0.269352668995357,no,none,0.042083328361988,0.600108392516794,no,none,neither
AT1G29770,0.155816270000958,0.448329804359355,no,none,0.0108343341426942,0.970669768641042,no,none,neither
AT1G29775,-0.158224944029709,,no,none,-0.46764111608254,,no,none,neither
AT1G29780,-0.927617646794227,,no,none,-0.805782214307549,0.437274273757752,no,none,neither
AT1G29785,0.000999081579029395,0.992622319793344,no,none,-0.0680703493999802,0.45362682665949,no,none,neither
AT1G29790,0.058472548464437,0.543003615361011,no,none,0.0794383657811987,0.408176315140689,no,none,neither
AT1G29800,0.064477093554544,0.47409982059819,no,none,0.14599223644125,0.0656893444436656,no,none,neither
AT1G29810,0.0110746924831273,0.923067470705462,no,none,0.0427552601467457,0.686225969480955,no,none,neither
AT1G29820,0.0301981247613735,0.764687862271516,no,none,0.0680389733556777,0.463449854161695,no,none,neither
AT1G29830,0.16712076598942,,no,none,0.853272108335289,,no,none,neither
AT1G29840,0.0269712068165295,0.782557803891645,no,none,0.0140903345887299,0.901540029676089,no,none,neither
AT1G29850,0.0121652785787141,0.870124877072834,no,none,0.0438430097185768,0.498828406031802,no,none,neither
AT1G29860,0.361397989153429,,no,none,0.534464191185758,0.441462734885009,no,none,neither
AT1G29880,-0.0877221124337731,0.146877022356383,no,none,-0.107098278423012,0.0741385168596167,no,none,neither
AT1G29890,0.123662749296063,0.0214586420185638,no,none,0.0963369098886115,0.0900909834897893,no,none,neither
AT1G29900,-0.0783638476431017,0.233740436908196,no,none,-0.101218148497219,0.118591264010031,no,none,neither
AT1G29910,-0.0449186766069376,0.629159468350371,no,none,-0.102720260511568,0.213640449125007,no,none,neither
AT1G29920,-0.0824201442973479,0.198258548420288,no,none,-0.0711925517844752,0.302778952717793,no,none,neither
AT1G29930,-0.071617228571335,0.425691440934804,no,none,-0.0684431913385457,0.477490052848986,no,none,neither
AT1G29940,-0.10925660778841,0.0711118220402119,no,none,-0.0675632706073582,0.326978874182285,no,none,neither
AT1G29950,-0.0368489540828711,0.610749745456866,no,none,-0.0177338388003197,0.839107079327787,no,none,neither
AT1G29960,0.0299067665849627,0.852111599975893,no,none,-0.0451116766138567,0.787779686113648,no,none,neither
AT1G29965,-0.218246769576767,0.00401852055581675,no,none,-0.182976202603166,0.0204100497782472,no,none,neither
AT1G29970,0.122609116863647,0.0330371059730417,no,none,0.115502148829311,0.0506158509136075,no,none,neither
AT1G29980,0.0697415266500189,0.580340841942317,no,none,0.0661910679100072,0.629973909238788,no,none,neither
AT1G29990,-0.0619398200606655,0.304341404080288,no,none,0.00832662328310301,0.923886573189269,no,none,neither
AT1G30000,0.127515236771687,0.00815498534066889,no,none,0.0851122870863818,0.101752037553665,no,none,neither
AT1G30010,-0.0986222901358763,0.215837304248412,no,none,-0.0270561120175608,0.799688318498264,no,none,neither
AT1G30020,-0.348276422906688,,no,none,-0.155066878777301,0.819546172898018,no,none,neither
AT1G30040,0.121639742426279,0.522940181274695,no,none,0.08821493984688,0.683853972486854,no,none,neither
AT1G30050,0.488060926437566,,no,none,-0.70968525972129,,no,none,neither
AT1G30070,-0.0509638955915625,0.580138002747319,no,none,-0.0642900669416358,0.493528208311676,no,none,neither
AT1G30080,-0.646175319953926,,no,none,-0.32119050208184,,no,none,neither
AT1G30090,0.02714275222556,0.715293281983037,no,none,0.0214983267747537,0.794946465518501,no,none,neither
AT1G30100,-0.974362413533488,0.000431264475079321,no,none,-0.633256642710813,0.0218771650350773,no,none,neither
AT1G30110,0.287503403806924,0.0674711080965187,no,none,0.00709132295238541,0.978165878543605,no,none,neither
AT1G30120,-0.0263078878219223,0.677492195123648,no,none,-0.0559236204933861,0.331810095146917,no,none,neither
AT1G30130,-0.0949056294277035,0.105079079585798,no,none,-0.0545264453267288,0.420024014677071,no,none,neither
AT1G30135,1.26954929842735,0.0151830704113164,yes,up,1.81120926032182,0.000430692500448408,yes,up,dose_increasing
AT1G30160,-0.0606063480801671,0.682892586930968,no,none,0.0399000103720798,0.810907358116136,no,none,neither
AT1G30190,-0.0654270536295299,0.82318165946955,no,none,0.0742943189884133,0.809632557251528,no,none,neither
AT1G30200,0.232010453237432,0.000317945551960023,no,none,0.137788201959054,0.045583579711806,no,none,neither
AT1G30210,0.0536771740158357,0.397184353800778,no,none,0.0727705891053597,0.242277237192017,no,none,neither
AT1G30220,-0.109049879810129,0.802757867973099,no,none,0.279052637702908,0.469931453993337,no,none,neither
AT1G30230,-0.103236143382341,0.00529470694092183,no,none,-0.0864328056309293,0.0251839028385789,no,none,neither
AT1G30240,-0.114830372849417,0.11597902562726,no,none,-0.122546454733467,0.0967712585054674,no,none,neither
AT1G30250,-0.360700027544907,0.00313499027366651,no,none,-0.0859674609861411,0.599107648674272,no,none,neither
AT1G30260,0.0944520211039773,0.377281463143323,no,none,0.0865067918142632,0.453197906961808,no,none,neither
AT1G30270,0.0400627971843383,0.561109130561795,no,none,0.134186529127406,0.0194377380979752,no,none,neither
AT1G30280,-0.100475591568672,0.547244995080603,no,none,-0.0123796101121728,0.956602905278844,no,none,neither
AT1G30282,0.117462567229013,0.739805816239791,no,none,0.186162335836765,0.59108768191045,no,none,neither
AT1G30290,0.00196754557777726,0.985012876181854,no,none,-0.0525196395789443,0.564926975921092,no,none,neither
AT1G30300,0.148736980937711,0.0249972837880217,no,none,0.0470321840252382,0.588726732010906,no,none,neither
AT1G30320,0.121911182095182,0.384162583681171,no,none,0.025562333954017,0.893767312643596,no,none,neither
AT1G30330,0.10311729794689,0.216080599763158,no,none,0.116424877583721,0.168080124072673,no,none,neither
AT1G30360,-0.102075289643109,0.160531021406693,no,none,-0.0137237854841558,0.89816323724028,no,none,neither
AT1G30370,-0.237260799067733,,no,none,-0.0767069228657272,0.949746875193627,no,none,neither
AT1G30380,-0.0596878621614914,0.516310111963072,no,none,-0.0760334165975892,0.411525911075142,no,none,neither
AT1G30400,-0.0631129001484379,0.346426525599604,no,none,-0.029362991825264,0.722940882945342,no,none,neither
AT1G30410,0.168854186816832,0.0480360943664361,no,none,0.142997033610189,0.111621625718102,no,none,neither
AT1G30420,0.103065185555762,0.140240339964388,no,none,0.0634658175652582,0.430990300800818,no,none,neither
AT1G30440,-0.0198563754749663,0.785467631854769,no,none,-0.0417574982873622,0.54621237837246,no,none,neither
AT1G30450,0.0777403271755733,0.257788483741224,no,none,0.0319497386537053,0.712796300197693,no,none,neither
AT1G30460,-0.0137791379274258,0.867640505880346,no,none,-0.0551151191582342,0.433847155832785,no,none,neither
AT1G30470,-0.0285057184010377,0.541950572852125,no,none,-0.0189393635170918,0.726147843048505,no,none,neither
AT1G30473,0.758636597970296,,no,none,0.807103424533271,,no,none,neither
AT1G30475,0.124345521212074,0.264357446626847,no,none,0.266582408105395,0.00788966807824065,no,none,neither
AT1G30480,0.0579555846843041,0.433485966112229,no,none,-0.0298395159654301,0.739335485548522,no,none,neither
AT1G30490,0.0216719684181322,0.743614035485108,no,none,0.0726047745669149,0.184539653125799,no,none,neither
AT1G30500,0.00356057316024014,0.980632327582387,no,none,0.0724118103670088,0.563587183943795,no,none,neither
AT1G30510,-0.151375451587913,0.0345298154037411,no,none,-0.0458922634350356,0.626649440506931,no,none,neither
AT1G30515,-0.0274454285888535,0.938141414941265,no,none,-0.0566783710930168,0.877085588152008,no,none,neither
AT1G30520,-0.205755905377726,0.0385356360885127,no,none,-0.281299522966615,0.00416147492436451,no,none,neither
AT1G30530,-0.00740681030268861,0.959597764266402,no,none,-0.0714590611450184,0.564407222892682,no,none,neither
AT1G30540,-0.0078738899996573,0.938992375300766,no,none,-0.0162208499145913,0.879701028701061,no,none,neither
AT1G30545,0.0275745682077297,0.842389968125274,no,none,-0.0160051693062383,0.920321043138611,no,none,neither
AT1G30570,-0.0292479918176766,0.662000451694875,no,none,-0.0415851544715934,0.530244536837704,no,none,neither
AT1G30580,-0.0321154063853903,0.440403634536483,no,none,-0.0257202640197637,0.580935758317932,no,none,neither
AT1G30590,-0.00414536047781095,0.951169640506368,no,none,-0.0475932393253094,0.379941645132953,no,none,neither
AT1G30600,-0.203658194943801,0.0233888154790022,no,none,-0.198976680458647,0.0304766092033565,no,none,neither
AT1G30610,-0.118835905545349,0.0208596127989126,no,none,-0.130063276542299,0.0126069230196059,no,none,neither
AT1G30620,0.0445595805588079,0.736111378376584,no,none,0.147725209424954,0.174607539966495,no,none,neither
AT1G30630,0.0651116446632614,0.348486015367121,no,none,0.0555764223640037,0.464334024639284,no,none,neither
AT1G30640,0.359687048005819,0.000187250646006682,no,none,0.432127152216601,8.54852118666411e-06,no,none,neither
AT1G30650,0.0151944458738291,0.967042299127739,no,none,0.132721533929097,0.688905621093459,no,none,neither
AT1G30660,-0.0990905424156407,,no,none,0.00414617907819737,0.995213651200761,no,none,neither
AT1G30680,-0.0566754808844499,0.418005704438357,no,none,-0.0957888316012883,0.144459486220606,no,none,neither
AT1G30690,-0.314365218099594,3.94273995106869e-06,no,none,-0.218676304040299,0.00215698996782775,no,none,neither
AT1G30700,1.18901795772204,0.165073685374384,no,none,1.78163388004877,0.0311779351581173,yes,up,high_dose_only
AT1G30710,0.82152018975815,,no,none,1.17562288449639,,no,none,neither
AT1G30720,0.945476253751167,0.0848387743817324,no,none,1.12823791560381,0.0390411718489261,yes,up,high_dose_only
AT1G30730,0.650889751924184,0.257393082093084,no,none,0.786154264495351,0.169155018748454,no,none,neither
AT1G30740,1.73434993695861,,no,none,1.77339979382207,,no,none,neither
AT1G30750,-0.14854095630884,,no,none,1.2771917269253,,no,none,neither
AT1G30755,0.350436322828797,0.0175441136813059,no,none,0.436771912496174,0.00300947459101978,no,none,neither
AT1G30757,0.35987849100976,0.484815873605864,no,none,0.66330623069603,0.15412478209434,no,none,neither
AT1G30760,-0.152059101890692,0.626458722399909,no,none,-0.0118931163882345,0.976895524003849,no,none,neither
AT1G30810,0.0185838980243064,0.778218005216764,no,none,0.0502000262144143,0.390352552398751,no,none,neither
AT1G30820,0.110162593313724,0.36353948654368,no,none,0.0810079710734744,0.555270306442128,no,none,neither
AT1G30825,-0.000455287768572479,0.995974137591342,no,none,-0.00525518126757614,0.953378672520833,no,none,neither
AT1G30840,-0.172758047630188,0.438013754040303,no,none,-0.0569816920328917,0.841211097519719,no,none,neither
AT1G30845,0.184875551214509,0.187580593933172,no,none,0.118226444113801,0.46632754340368,no,none,neither
AT1G30850,0.362116982402132,,no,none,1.71130192210651,,no,none,neither
AT1G30860,-0.16046439774215,0.307974555763366,no,none,-0.107750537965788,0.547817648594499,no,none,neither
AT1G30870,0.0481895129274287,,no,none,0.970390202957869,,no,none,neither
AT1G30880,-0.0839277617267335,0.218131988320811,no,none,-0.0071089388062147,0.945687486189628,no,none,neither
AT1G30890,0.12461721480398,0.023937952777879,no,none,0.106471486990998,0.0637220735142494,no,none,neither
AT1G30900,-0.194457715537895,0.386201201529655,no,none,-0.0894529417916876,0.746769705901528,no,none,neither
AT1G30910,0.0820161771094783,0.112743678681077,no,none,-0.0278155441296144,0.680927250301242,no,none,neither
AT1G30920,0.925889955000134,,no,none,0.577162839854563,,no,none,neither
AT1G30950,1.29963940539916,,no,none,0.956747768670144,,no,none,neither
AT1G30960,-0.00669907186332786,0.968950206223312,no,none,-0.0239481485587964,0.894757998657894,no,none,neither
AT1G30970,0.0646719252809375,0.134819324529899,no,none,0.0169731397612935,0.772735369372082,no,none,neither
AT1G31010,0.00305205593001401,0.981321139884853,no,none,-0.00897022040192179,0.949982954935625,no,none,neither
AT1G31020,-0.0169215394677348,0.890230719000081,no,none,0.0211285742185084,0.870269955678427,no,none,neither
AT1G31040,-0.0799017060083427,0.789271679707154,no,none,-0.0111266125492355,0.975951650587414,no,none,neither
AT1G31050,-0.276368091159283,0.437713037206085,no,none,-0.102242769178892,0.816635924245068,no,none,neither
AT1G31070,0.0461649816998364,0.339904450953175,no,none,0.0869386543313402,0.0501633367871644,no,none,neither
AT1G31120,-0.0579014209386827,0.543003615361011,no,none,0.0163516585695232,0.893767312643596,no,none,neither
AT1G31130,0.156257056082787,0.00370665524509518,no,none,0.126824361468638,0.0242949822633496,no,none,neither
AT1G31150,-0.0292719903601762,0.655834023148143,no,none,-0.0222776387072544,0.759575404141086,no,none,neither
AT1G31160,-0.0191871429449972,0.772170107562479,no,none,-0.0836310271242466,0.113865571900802,no,none,neither
AT1G31170,0.0939145120744065,0.0415317071876776,no,none,0.0498586772525703,0.354142947042343,no,none,neither
AT1G31173,0.642276540213521,0.0189939646468538,no,none,0.571224516489588,0.0446383752871594,no,none,neither
AT1G31175,0.245008969921791,0.000274786349157906,no,none,0.154078516247504,0.0311892772074874,no,none,neither
AT1G31180,-0.123054784898014,0.058612764638646,no,none,-0.132861901088377,0.0439427294573968,no,none,neither
AT1G31190,-0.0258096723116958,0.678011777671654,no,none,-0.0263263032145868,0.689997446508217,no,none,neither
AT1G31200,0.179452353095402,0.345990454650051,no,none,0.0252288477035376,0.927697344260181,no,none,neither
AT1G31220,-0.0665911040942324,0.48872259317915,no,none,-0.114198163930925,0.204851680753622,no,none,neither
AT1G31230,0.108581714161099,0.282322683357509,no,none,0.0320396865360375,0.81137470102018,no,none,neither
AT1G31240,0.0129751009217848,0.96507299498445,no,none,0.0349812863347258,0.910166587129873,no,none,neither
AT1G31243,-0.808671039460015,,no,none,-0.924223570008829,0.181263928267475,no,none,neither
AT1G31250,0.548712536862333,,no,none,0.959295416530208,,no,none,neither
AT1G31270,0.859611901126301,,no,none,0.187061563462262,,no,none,neither
AT1G31280,0.0620826698145823,0.375077688721335,no,none,0.119668327699788,0.0604458731922474,no,none,neither
AT1G31290,0.121087990391835,0.660136094290754,no,none,0.00144937221434961,0.997173285843202,no,none,neither
AT1G31300,0.0645018453620133,0.133673751616158,no,none,0.0430467136456937,0.375667888956691,no,none,neither
AT1G31310,-0.431938303832998,0.026939413924072,no,none,-0.301991513222904,0.14565011125029,no,none,neither
AT1G31320,-0.163824100346454,0.283251377956407,no,none,-0.0332610765013756,0.874831484028397,no,none,neither
AT1G31330,0.0197646058123602,0.748814730564377,no,none,-0.0514891182259717,0.347116323938252,no,none,neither
AT1G31335,-0.0472200728205275,0.703347050329385,no,none,-0.0520015929521395,0.688349846336278,no,none,neither
AT1G31340,0.0702946109581312,0.149445195950764,no,none,0.0281114666298501,0.649975690822948,no,none,neither
AT1G31350,-0.188350314030889,0.0213784048178251,no,none,-0.134052808266181,0.125991354286127,no,none,neither
AT1G31360,0.0922929248319613,0.202360585301999,no,none,0.0830569514937491,0.280376745029979,no,none,neither
AT1G31400,0.402108232276522,,no,none,1.21771079811708,,no,none,neither
AT1G31410,-0.0308969707962086,0.618626092474823,no,none,-0.0938969262599073,0.0711970291631929,no,none,neither
AT1G31420,-0.00993974174861134,0.865939526833956,no,none,-0.0242320610336667,0.664404715574172,no,none,neither
AT1G31430,-0.148353370891185,0.421411096573218,no,none,-0.0629846810888922,0.781141859728907,no,none,neither
AT1G31440,0.0782940960212678,0.114217235781413,no,none,0.0400811103455327,0.498771279239366,no,none,neither
AT1G31460,0.0825382921975204,0.610512208930241,no,none,0.0605519043148658,0.740493054662184,no,none,neither
AT1G31470,0.0831548319957137,0.579624497544677,no,none,0.170326250750434,0.205287109871334,no,none,neither
AT1G31480,0.011199537295119,0.906023172154369,no,none,0.0431772572232303,0.612449156852013,no,none,neither
AT1G31485,-2.34035996478933,,no,none,0.231326088135266,0.857158936682543,no,none,neither
AT1G31490,0.258953820284298,0.164321975401468,no,none,-0.00844317194155001,0.977321082355487,no,none,neither
AT1G31500,-0.0636727266375349,0.223366184826586,no,none,-0.0371832539232749,0.545107312090616,no,none,neither
AT1G31540,0.214755955518774,0.0591385543291475,no,none,0.125533694994221,0.338824585920794,no,none,neither
AT1G31550,0.409567939564346,0.0480532355054131,no,none,0.358016290514548,0.0983464643044357,no,none,neither
AT1G31580,-0.0166924434391514,0.932437163772348,no,none,-0.0941172130814711,0.591788251889889,no,none,neither
AT1G31600,-0.0657561731597767,0.313903435298662,no,none,-0.0368913157602774,0.635637052365447,no,none,neither
AT1G31650,-0.120848501572492,0.0230117362421538,no,none,-0.138394703501305,0.00968296981504952,no,none,neither
AT1G31660,-0.109025911974591,0.0843590208266169,no,none,-0.0774219736974161,0.264150677489378,no,none,neither
AT1G31690,-0.166560093467359,0.0685370151352165,no,none,-0.0968171685874012,0.357591452547786,no,none,neither
AT1G31710,0.0147091858583992,0.940171983678634,no,none,0.0749207331970988,0.676630297746849,no,none,neither
AT1G31720,-0.117508280259085,0.688995196856356,no,none,-0.142627782820322,0.636659365485029,no,none,neither
AT1G31730,0.0958311776291514,0.0653134066022361,no,none,0.0135438517948931,0.861136136987512,no,none,neither
AT1G31750,-0.145227832296092,0.525122728147724,no,none,-0.131057809105216,0.596966351391738,no,none,neither
AT1G31760,-0.13712549945886,0.517399737040749,no,none,0.0106644989757557,0.970851105662011,no,none,neither
AT1G31770,0.110716191912965,0.571669385164606,no,none,0.0880937625658241,0.687857060285007,no,none,neither
