gene_id,radiation_effect,genotype_interaction,Cs137_100cGy,Cs137_10cGy,GCR80,GCR40
AT5G05300,2.42008988168842,0.482596050834018,1.12158688885315,0.702239798247896,,
AT5G06190,1.09815482464347,-1.20369627631653,0.200217683447437,-0.0444796529001376,0.0793157922899977,0.274242521548845
AT5G06475,1.68439508167009,-2.63862099052198,-0.621307022666783,-0.0271140368649767,,
AT5G07165,7.22968613919827,-6.6213312945969,,,,
AT5G07610,3.07023601352905,-4.11417801534369,0.485846111309086,0.189662389585715,4.10020357275265,1.85289463297505
AT5G07620,1.2890415077554,-2.03629973540048,0.444492492078905,0.30163257914022,-0.00832313617490781,0.180091942997899
AT5G11410,2.40327429454246,-2.4286528221801,0.414883083574355,0.0776643477713767,0.304476941380649,-0.109262849314095
AT5G11460,2.09486035154456,-2.99568331211489,-0.0840361213288701,-0.169105422237345,-0.0672164809352387,-0.219348209207603
AT5G12030,1.56167511257159,-3.97481697316326,0.0965069536811221,0.791764991013264,-0.117497860364358,-1.03120245975303
AT5G14490,5.66434957409821,-3.4365339576941,0.852274332973503,0.61245739792323,,
AT5G14930,1.69860440126305,-1.82995598125545,0.248636092817414,0.10202863266386,0.186596990718815,0.188448216699813
AT5G15380,5.17029519207439,-3.36987667950055,0.181799887465739,-0.586824405040371,-0.701732090499665,0.0600862340248472
AT5G18270,1.38950475959202,-2.22328294497539,0.800212238634311,0.549900737295268,-0.230885080801486,0.0153342683134607
AT5G18490,1.06689076658721,-1.15982342748578,0.38236405138024,0.386579417611465,0.156445429101729,0.163271199112009
AT5G20230,1.49731280882856,-0.791443431383711,1.36007274878049,0.932585391984172,0.372578561783255,0.441634182418386
AT5G20850,2.92424223145048,-4.40921125944492,0.363146482312653,-0.212177820346213,1.61538365965173,1.16389528444495
AT5G22530,3.64617004495043,-1.41842890552316,-0.166246879176356,-0.473543925924177,,
AT5G22660,1.01538626109071,-2.62574454710288,0.629334208667775,0.220362253788492,-0.203898428969424,0.304085655990903
AT5G23910,1.36616502112795,-2.26681804635423,0.00568117887819525,-0.156557731296986,0.3486694379922,-0.0984889573906177
AT5G24280,3.5485594036242,-4.04921296318662,0.455988987286056,0.0284438497610086,0.344817573383807,-0.015026503249838
AT5G26170,2.57467030839143,-2.30648233164041,-0.28436805099285,-0.234580512386169,-0.168938664091173,-1.20544299562522
AT5G27420,2.00467952913157,-0.59078020942261,1.43002057771273,0.947995572833673,-0.118488231440024,-0.075884310025756
AT5G27760,1.21380839290461,-1.92843943861243,0.15828334338915,0.11047018205517,0.136695875255184,0.170752887791353
AT5G36907,0.518605919095227,-0.342311291363412,1.30853022657873,1.7464460172751,,
AT5G36925,1.74357201068351,0.272149736241878,1.1064259342555,1.25829644773688,-0.0857010366256912,-0.955600924028038
AT5G38910,1.31221033291554,-3.94824093721574,0.338837833155933,0.95757690078443,,
AT5G39720,0.243893971966513,-0.520599957238451,1.43212537285708,1.11901245158484,0.0721375520472824,-0.103716061832369
AT5G40840,2.32411656366383,-3.74206098725135,0.153988560948944,-0.0632056043915714,0.709354670972826,0.431928679393818
AT5G42380,3.2091213483855,-1.03853941570038,2.03463914184873,1.2965362210898,-0.807541942697212,0.106159626111022
AT5G43450,1.22805840707303,-1.68672420025684,0.250596139155257,0.237691220185462,0.099808301297306,0.271428715806886
AT5G43650,1.33077443859168,-0.0558326068465647,3.25306039553868,2.74692851903283,,
AT5G44990,2.78685612271885,0.459203310801961,2.07292566959178,1.45582844272712,,
AT5G45630,1.79731548652899,0.0487257834890349,1.60137746365475,0.704498620369837,-0.0880830860528879,0.346541155145441
AT5G47220,1.66802777334577,-0.572557341786307,1.18315736215923,0.902975810858877,-0.132536250009836,-0.167065088449477
AT5G47850,2.91965178833828,-0.761201642700567,1.49109370107972,1.09092615702211,1.68933362234099,1.01812981080339
AT5G48020,1.65754853457657,-2.72119631790005,0.21376881991514,0.0662127634990005,0.374316225665294,0.190915778774278
AT5G48720,3.69663008882365,-5.24557583699206,0.655161018036985,0.0666894834075981,1.4270576722104,0.746408249098924
AT5G49110,1.92190469828385,-2.88800802024326,0.176261773057841,-0.0395237543883028,0.563752285678526,0.167577198156346
AT5G49480,1.65271384571616,-2.63216554330562,0.325264964871098,0.0172493407896126,0.701290767688803,0.429168766448787
AT5G49520,1.61603004169207,-1.05109025569327,1.24842408338925,0.954121372187549,-0.116433856190645,0.00720127947376889
AT5G49690,0.388430554944088,-1.28681163890902,2.30665860110129,1.96160693714865,0.396654054227129,0.183692662591277
AT5G51190,3.70267031546012,0.903402218465338,,,0.0376921358651436,0.193370012904478
AT5G51580,2.77712003556288,-5.10913463212156,0.322663414483762,0.191362674316712,,
AT5G51585,2.64920962595028,-3.96659413630102,1.34628425082944,0.118602915562914,0.34517911160837,-0.266255164504768
AT5G51730,1.00435183690654,-1.63826144297252,0.0642769214800173,-0.0236066850142255,0.128362121185747,0.051485770389187
AT5G52760,3.68576682259263,-0.533600171078152,-0.144237977156128,-0.0640714112225709,-0.0212555576386573,-0.0604885323115712
AT5G54700,1.09232897734839,-2.86210251241147,0.0109435345460036,0.194936562974787,,
AT5G55490,3.55640942817811,-4.84539758965876,0.40760950964332,0.209647518270968,1.33999379653216,0.313955865610425
AT5G56510,4.65958041695474,-2.84238108375432,0.604588911980785,0.648338509607937,,
AT5G57010,1.13816891094584,0.168756141018316,1.1278168180261,0.647136142186174,0.347613881714152,-0.386884674589409
AT5G57510,2.08752836159676,-1.17723930774467,3.05197191209668,2.66960424020063,-0.118897252553554,0.840957112085374
AT5G58400,1.71535349814541,-1.82185243381655,0.512057045971189,0.727812801034919,1.85024468987986,1.40188363939767
AT5G58610,2.15160387630137,-2.24973418896026,-0.0901139251991355,-0.204386838925264,0.0723971925148809,-0.742316678094766
AT5G59820,1.90726455234665,-0.687006124907347,2.05724423399413,1.52946877512542,0.15935288103933,0.111959120683365
AT5G60250,4.51081698528359,-4.49781333223827,0.950227675635526,-0.0630139323781451,1.13291421521342,0.870317638177441
AT5G60260,-1.08452031066752,2.4985986651715,,,0.163665932556667,0.656114739963417
AT5G61160,1.41444220788195,-3.26293418887942,0.592116706321032,0.795731094854383,0.409245846297951,0.49628710613692
AT5G61490,1.07578761471408,-1.77542622291633,0.610813298270032,0.321320537811247,-0.105669622257303,-1.67115881399549
AT5G61740,3.44676735812552,-3.23730743771093,0.24789318876396,0.235058044041017,-0.60514816173957,-0.616429575341999
AT5G61890,1.40115785492696,-0.190527490170117,1.07868036746652,1.13207710144355,-1.12555850559834,-0.153786360021927
AT5G64060,3.00376902391311,-3.52489098776938,0.186379788905262,-0.161707858583994,0.429369644081894,-0.280267798905338
AT5G64750,0.188504574361427,-0.771301552954072,1.75528555944636,1.22877991111101,0.619097122278358,0.0970964009450768
AT5G65300,1.37237042139589,-1.26201638516014,0.84627670106576,0.692971276074463,0.080545480776244,-0.271066715115971
AT5G65500,1.46714905306863,-1.82194779565609,0.0269804967525717,0.776940562183255,0.488004159299847,-0.0512386964380169
AT5G66130,2.42082489150258,-2.94228140086651,0.292902556414153,-0.0863892086753896,1.2650264809162,0.828002430117228
AT5G66140,1.13687125430998,-1.81374969609456,-0.0210893623106061,-0.0733361941636389,0.241125300192608,0.0688916458496946
AT5G67080,0.131766508007701,-0.960480523599471,2.61633669514721,1.82320286101541,-1.12214853272919,-0.424729250835603
AT5G67460,2.2379910773928,-3.34450413435777,-0.0159419356771703,-0.162597316094045,-0.441575601476108,-0.553204510925797
