,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
AT5G60250,373.9542874,4.474914709,0.328035954,13.64153733,2.27E-42,5.34E-38,yes
AT3G27630,367.0555257,5.769355197,0.428430992,13.46624149,2.47E-41,2.91E-37,yes
AT1G20750,101.5511868,6.216639708,0.472303428,13.16238534,1.44E-39,1.14E-35,yes
AT2G46400,79.06304855,3.520302582,0.278003684,12.66279111,9.51E-37,5.60E-33,yes
AT3G58270,240.7940409,3.663486694,0.299067368,12.24970387,1.69E-34,7.95E-31,yes
AT5G49520,106.4290945,1.599241815,0.131624342,12.15004601,5.73E-34,2.25E-30,yes
AT4G22960,190.1908796,4.922112349,0.40858682,12.04667431,2.02E-33,6.80E-30,yes
AT5G07165,54.9842054,5.503561604,0.47551155,11.57398091,5.58E-31,1.65E-27,yes
AT2G18193,2689.1424,4.474380255,0.387376856,11.55045839,7.34E-31,1.92E-27,yes
AT4G25330,50.64272441,5.074992952,0.451849572,11.23159844,2.85E-29,6.72E-26,yes
AT5G26920,105.7125883,2.458120372,0.22176999,11.0840983,1.50E-28,3.21E-25,yes
AT5G03780,437.3852744,3.258901499,0.295290528,11.03625477,2.55E-28,5.02E-25,yes
AT3G01600,224.826818,3.3534391,0.30406551,11.02867307,2.78E-28,5.04E-25,yes
AT3G28210,96.79503151,2.224925267,0.202850495,10.96830088,5.43E-28,9.14E-25,yes
AT5G66130,205.7651587,2.399561208,0.220050821,10.9045774,1.10E-27,1.72E-24,yes
AT2G39650,162.8926114,1.932635785,0.178173341,10.84694138,2.06E-27,3.04E-24,yes
AT5G48720,1558.378272,3.683174583,0.340376608,10.82088044,2.74E-27,3.80E-24,yes
AT3G50930,226.8335297,2.205940752,0.204740991,10.77429948,4.55E-27,5.96E-24,yes
AT5G64060,172.8226065,2.958167003,0.275468939,10.73865902,6.70E-27,8.31E-24,yes
AT3G17690,45.50910582,2.585623555,0.241449295,10.70876416,9.26E-27,1.09E-23,yes
AT5G24280,863.5682514,3.527001763,0.331837588,10.62869875,2.19E-26,2.46E-23,yes
AT3G48770,85.52012617,3.995205994,0.378710812,10.5494902,5.11E-26,5.47E-23,yes
AT3G10930,69.31376521,3.176112209,0.301224054,10.5440192,5.41E-26,5.55E-23,yes
AT1G07500,46.34811043,5.089512658,0.484596365,10.50258118,8.40E-26,8.26E-23,yes
AT4G14365,123.9652204,2.642068854,0.254704083,10.37309187,3.29E-25,3.10E-22,yes
AT3G28580,56.9903222,2.870701928,0.277664428,10.33874575,4.71E-25,4.27E-22,yes
AT1G20350,33.2813228,3.418648669,0.335111449,10.20152751,1.95E-24,1.70E-21,yes
AT5G39670,54.26772319,2.929281442,0.289428385,10.12091971,4.46E-24,3.76E-21,yes
AT5G52750,65.13794159,2.600773113,0.257117528,10.11511403,4.73E-24,3.85E-21,yes
AT2G47680,463.3711425,2.186391831,0.216762313,10.08658655,6.33E-24,4.98E-21,yes
AT5G14490,33.16131483,4.528494651,0.449621803,10.07178617,7.36E-24,5.60E-21,yes
AT3G13080,1949.882899,1.638207294,0.164334757,9.968720715,2.09E-23,1.54E-20,yes
AT4G02390,979.685662,3.271823155,0.329403846,9.932559066,3.00E-23,2.15E-20,yes
AT2G38250,38.20035888,2.058055707,0.207371654,9.924479375,3.26E-23,2.26E-20,yes
AT4G05380,34.38171889,3.856129835,0.388967451,9.913759694,3.63E-23,2.44E-20,yes
AT4G21070,1097.856352,3.077317424,0.310680744,9.905079347,3.96E-23,2.59E-20,yes
AT1G35230,33.0711732,2.24472354,0.227435446,9.86971724,5.63E-23,3.49E-20,yes
AT3G22910,55.15346293,2.857108673,0.289554594,9.867253815,5.77E-23,3.49E-20,yes
AT5G15380,26.34379859,3.983220281,0.403612321,9.868926373,5.68E-23,3.49E-20,yes
AT5G14930,278.1218986,1.684956069,0.172060613,9.792805196,1.21E-22,7.12E-20,yes
AT3G25250,326.4378216,2.064102088,0.211921583,9.739933304,2.04E-22,1.17E-19,yes
AT4G23140,99.75364635,4.128666384,0.424406948,9.728083878,2.29E-22,1.28E-19,yes
AT3G46080,18.72936854,2.188248418,0.226557576,9.658685699,4.52E-22,2.48E-19,yes
AT5G07610,496.0364248,3.047661328,0.316824046,9.61941295,6.62E-22,3.55E-19,yes
AT1G61470,20.94122197,1.625908191,0.169461036,9.594584273,8.43E-22,4.41E-19,yes
AT1G68200,73.02757433,2.856239017,0.297840612,9.589823879,8.82E-22,4.52E-19,yes
AT3G12410,29.36952835,3.709396725,0.387568718,9.570939437,1.06E-21,5.31E-19,yes
AT5G58610,70.4044434,2.107865474,0.220737629,9.549189598,1.31E-21,6.42E-19,yes
AT5G42050,1639.66759,0.939760348,0.098592658,9.531747799,1.55E-21,7.44E-19,yes
AT1G02920,503.6746731,1.945008267,0.204826733,9.495871184,2.18E-21,1.03E-18,yes
AT5G55490,139.0197023,3.455946641,0.366678962,9.424992979,4.30E-21,1.99E-18,yes
AT3G60415,122.2846181,2.755002378,0.294632793,9.350630487,8.71E-21,3.95E-18,yes
AT3G07800,1529.193343,2.88363707,0.309868472,9.306003465,1.33E-20,5.90E-18,yes
AT3G27060,7278.620909,2.668381178,0.288102655,9.261911105,2.01E-20,8.77E-18,yes
AT4G19130,245.8899888,1.993211559,0.21540941,9.253131326,2.18E-20,9.34E-18,yes
AT4G37030,98.76321088,2.996556434,0.325165719,9.215474641,3.10E-20,1.30E-17,yes
AT1G30170,46.02970362,4.168422942,0.453651394,9.188603847,3.98E-20,1.65E-17,yes
AT1G13330,122.3281629,2.173220894,0.236681035,9.182066048,4.23E-20,1.72E-17,yes
AT1G13520,28.08074619,1.985558617,0.217197444,9.141721838,6.15E-20,2.46E-17,yes
AT1G60500,13.81880432,3.761481836,0.411798392,9.134280042,6.58E-20,2.59E-17,yes
AT1G17460,160.2260812,1.781945128,0.195854953,9.098289843,9.18E-20,3.45E-17,yes
AT1G74440,56.07893604,1.535941902,0.168782644,9.100117567,9.02E-20,3.45E-17,yes
AT2G45460,608.5630872,2.474368886,0.271975977,9.097747945,9.22E-20,3.45E-17,yes
AT5G45350,558.7098557,0.496594879,0.054679511,9.081918796,1.07E-19,3.93E-17,yes
AT2G24255,11.31414885,3.623458121,0.399211196,9.076544331,1.12E-19,4.06E-17,yes
AT2G30250,347.9547827,1.877010483,0.207621315,9.040548097,1.56E-19,5.57E-17,yes
AT2G38340,33.06007184,3.220498549,0.356931179,9.022743698,1.83E-19,6.45E-17,yes
AT2G17040,43.09048644,2.253349701,0.249788961,9.021013965,1.86E-19,6.46E-17,yes
AT5G52760,18.73198429,3.16096374,0.350909381,9.0079203,2.10E-19,7.17E-17,yes
AT3G21850,24.2060717,4.356492212,0.484817597,8.985837635,2.57E-19,8.65E-17,yes
AT5G20850,400.8040865,2.90288615,0.323932856,8.96138227,3.21E-19,1.06E-16,yes
AT1G05490,100.0067197,2.344494586,0.261699004,8.958744784,3.28E-19,1.08E-16,yes
AT5G26170,93.80011976,2.514924905,0.281156755,8.944920806,3.72E-19,1.20E-16,yes
AT1G52315,91.02596797,2.85899149,0.319867216,8.938057266,3.96E-19,1.26E-16,yes
AT5G02220,37.95189304,2.293635619,0.257323749,8.913423756,4.95E-19,1.56E-16,yes
AT1G27730,253.9859311,2.786270846,0.31308422,8.8994292,5.61E-19,1.74E-16,yes
AT1G01560,14.31331391,2.805848032,0.315686297,8.888089392,6.22E-19,1.90E-16,yes
AT3G25610,283.77685,0.617511084,0.069620104,8.869723678,7.33E-19,2.22E-16,yes
AT1G24150,251.1289926,0.976308814,0.110091226,8.868180046,7.44E-19,2.22E-16,yes
AT5G25250,71.35129416,2.205548166,0.25028466,8.812158805,1.23E-18,3.62E-16,yes
AT5G59820,133.3266,1.881301552,0.213579422,8.808440129,1.27E-18,3.69E-16,yes
AT3G19240,393.3970834,0.382666619,0.043780908,8.740490633,2.32E-18,6.67E-16,yes
AT4G11890,62.38278864,2.674816268,0.306221261,8.73491362,2.44E-18,6.93E-16,yes
AT1G30160,17.35372705,2.52748239,0.290095962,8.712573507,2.97E-18,8.34E-16,yes
AT3G52115,253.0408837,2.179194988,0.250531448,8.698289204,3.37E-18,9.34E-16,yes
AT5G11460,287.2014375,2.080163935,0.240432624,8.651754082,5.07E-18,1.39E-15,yes
AT3G05360,127.7793413,0.708170577,0.081981307,8.638195705,5.71E-18,1.55E-15,yes
AT1G74450,282.7297907,1.126458266,0.130521322,8.630453975,6.11E-18,1.64E-15,yes
AT4G37370,43.34070062,1.817096038,0.211344743,8.597782049,8.13E-18,2.15E-15,yes
AT1G21520,54.0256408,2.45586874,0.28597429,8.587725637,8.87E-18,2.32E-15,yes
AT5G10380,58.4943555,1.684829263,0.196297774,8.583027844,9.24E-18,2.39E-15,yes
AT3G02400,283.5141596,1.445454442,0.169133774,8.546219992,1.27E-17,3.26E-15,yes
AT4G08850,1480.69261,0.851691357,0.099696512,8.542840094,1.31E-17,3.32E-15,yes
AT2G18660,35.68504224,3.621076047,0.42423035,8.53563648,1.39E-17,3.50E-15,yes
AT2G18600,63.92471317,2.093781307,0.245662004,8.523016487,1.55E-17,3.86E-15,yes
AT4G01010,41.35719086,1.859200273,0.218594369,8.505252354,1.81E-17,4.45E-15,yes
AT5G67460,359.6297552,2.221599246,0.261344553,8.500652564,1.89E-17,4.58E-15,yes
AT5G42380,13.03133097,2.769467276,0.32600716,8.49511181,1.98E-17,4.76E-15,yes
AT2G41410,1164.482418,0.820864956,0.097081962,8.455380824,2.78E-17,6.62E-15,yes
AT5G41750,78.23405303,2.815284105,0.334163491,8.424870412,3.61E-17,8.51E-15,yes
AT2G31865,70.69958621,1.571299575,0.186791121,8.412067793,4.03E-17,9.40E-15,yes
AT5G56510,8.495778736,3.18700681,0.378979131,8.409451999,4.12E-17,9.52E-15,yes
AT4G09570,484.9685714,0.633345869,0.075418916,8.397705789,4.55E-17,1.04E-14,yes
AT5G08790,608.6168845,0.939922302,0.112063787,8.387386568,4.97E-17,1.13E-14,yes
AT5G25930,219.8413803,1.33893895,0.160555563,8.33941175,7.47E-17,1.68E-14,yes
AT1G21528,12.66453249,3.507854421,0.421795499,8.316481399,9.06E-17,2.02E-14,yes
AT3G29000,23.13258801,2.549422227,0.30659993,8.315142893,9.16E-17,2.02E-14,yes
AT2G04495,7.793198841,3.021921155,0.363971198,8.302638141,1.02E-16,2.22E-14,yes
AT2G32190,24.80502505,1.137002304,0.136956289,8.301935719,1.02E-16,2.22E-14,yes
AT3G28510,26.9326913,3.522312759,0.425330897,8.281347025,1.22E-16,2.61E-14,yes
AT1G78080,1359.456468,0.340632132,0.041212689,8.265224701,1.39E-16,2.96E-14,yes
AT5G19240,831.8367357,1.333033699,0.161340685,8.262229055,1.43E-16,3.01E-14,yes
AT3G56400,151.7268481,2.291260125,0.277562552,8.254932471,1.52E-16,3.14E-14,yes
AT4G18880,162.3224664,1.011276291,0.122500623,8.255274665,1.52E-16,3.14E-14,yes
AT4G38560,24.32165391,2.592105201,0.314214262,8.249482968,1.59E-16,3.26E-14,yes
AT1G31280,592.7322059,1.655737555,0.200866319,8.242982496,1.68E-16,3.41E-14,yes
AT1G73805,68.46216629,2.371429305,0.288317747,8.225054933,1.95E-16,3.93E-14,yes
AT5G40840,402.2423857,2.309974812,0.281416247,8.208391784,2.24E-16,4.48E-14,yes
AT1G35210,20.57170942,2.337211913,0.28576704,8.17873158,2.87E-16,5.68E-14,yes
AT5G48540,154.548358,0.944774948,0.115533385,8.177505989,2.90E-16,5.69E-14,yes
AT4G23190,152.0106704,1.507114355,0.184559556,8.16600554,3.19E-16,6.21E-14,yes
AT5G61740,32.19586495,3.06800269,0.376240029,8.154376074,3.51E-16,6.78E-14,yes
AT2G11520,322.7757854,0.368319499,0.045178746,8.152494959,3.56E-16,6.83E-14,yes
AT5G38650,239.322614,0.899910241,0.110419379,8.149930255,3.64E-16,6.92E-14,yes
AT2G21640,113.9743781,1.796636164,0.221031144,8.128429934,4.35E-16,8.20E-14,yes
AT5G49110,205.6915888,1.904240451,0.234412861,8.12344698,4.53E-16,8.48E-14,yes
AT3G09830,198.8902324,1.050270039,0.12969187,8.098194879,5.58E-16,1.04E-13,yes
AT2G38470,776.9858965,2.328050288,0.288266614,8.076031608,6.69E-16,1.23E-13,yes
AT1G27720,35.83832199,1.479466778,0.183456048,8.064420858,7.36E-16,1.34E-13,yes
AT1G17380,38.22033859,1.883858217,0.234442619,8.035476757,9.32E-16,1.68E-13,yes
AT3G02840,21.42786989,3.299669067,0.410593442,8.036341384,9.26E-16,1.68E-13,yes
AT1G56510,703.9658819,1.486242506,0.185038514,8.032071139,9.58E-16,1.71E-13,yes
AT1G70440,28.41996206,2.274930573,0.283421433,8.02667091,1.00E-15,1.78E-13,yes
AT1G09932,53.79843562,1.22331023,0.152589461,8.017003435,1.08E-15,1.91E-13,yes
AT2G18000,55.68757012,1.840419348,0.230025332,8.000942043,1.23E-15,2.16E-13,yes
AT3G45730,251.2711758,2.818908142,0.352360925,8.000058859,1.24E-15,2.16E-13,yes
AT3G42860,128.1003568,1.558687536,0.194905979,7.997125291,1.27E-15,2.19E-13,yes
AT3G46030,1534.23255,-0.435585716,0.054570143,-7.982125228,1.44E-15,2.46E-13,yes
AT4G12720,564.9850237,1.299119919,0.163117149,7.964336859,1.66E-15,2.82E-13,yes
AT5G18310,400.9379812,0.708548828,0.089030109,7.958530363,1.74E-15,2.93E-13,yes
AT2G30360,579.2720389,2.19313387,0.27567796,7.955419684,1.79E-15,2.98E-13,yes
AT4G17710,6.246596793,2.546572884,0.321135795,7.929894211,2.19E-15,3.64E-13,yes
AT1G44130,12.25317671,2.798641427,0.354312614,7.898791397,2.82E-15,4.64E-13,yes
AT1G32570,10.34240043,2.56114364,0.324585187,7.890513007,3.01E-15,4.89E-13,yes
AT4G33050,355.8070684,1.503141446,0.190495581,7.890689313,3.01E-15,4.89E-13,yes
AT1G49050,346.971378,1.160355187,0.147265143,7.879360762,3.29E-15,5.31E-13,yes
AT2G32930,138.3235645,0.808619773,0.102645968,7.877754823,3.33E-15,5.35E-13,yes
AT3G61090,14.63322852,2.471852934,0.31396187,7.873099158,3.46E-15,5.51E-13,yes
AT1G60730,488.6789379,0.581066003,0.073843618,7.868872372,3.58E-15,5.63E-13,yes
AT5G18270,209.6117821,1.377275785,0.17503009,7.868794339,3.58E-15,5.63E-13,yes
AT2G22880,11.09241766,4.351608598,0.554201214,7.85203729,4.09E-15,6.35E-13,yes
AT3G56710,36.71710792,2.163677699,0.275545231,7.852350377,4.08E-15,6.35E-13,yes
AT1G59660,331.543016,1.65441549,0.211281464,7.830386342,4.86E-15,7.49E-13,yes
AT4G27980,15.89788564,1.758508682,0.224647326,7.827863852,4.96E-15,7.60E-13,yes
AT4G16890,1938.792775,0.488857077,0.062526044,7.818455201,5.35E-15,8.13E-13,yes
AT1G42990,442.730962,0.768371358,0.098344097,7.813090767,5.58E-15,8.39E-13,yes
AT3G10500,483.2670845,1.240267645,0.158747218,7.812846497,5.59E-15,8.39E-13,yes
AT1G19250,14.62957908,3.176726297,0.406944082,7.806296835,5.89E-15,8.79E-13,yes
AT4G18253,58.93418444,1.952197966,0.250170696,7.803463779,6.02E-15,8.93E-13,yes
AT5G11410,34.84152868,2.293162913,0.295627263,7.756939893,8.70E-15,1.28E-12,yes
AT5G65300,44.94263908,1.32383874,0.170750994,7.753036775,8.97E-15,1.31E-12,yes
AT5G47230,160.5871618,1.685728302,0.217483889,7.751049116,9.11E-15,1.33E-12,yes
AT2G24960,85.73953256,0.62067393,0.080217754,7.737363609,1.01E-14,1.47E-12,yes
AT1G24140,21.89687392,1.906618527,0.247048529,7.71758706,1.19E-14,1.70E-12,yes
AT1G08250,86.20252986,-3.440050992,0.446052687,-7.712207763,1.24E-14,1.77E-12,yes
AT1G80840,174.7922776,3.156616237,0.409489215,7.708667583,1.27E-14,1.81E-12,yes
AT1G07790,757.9593918,-0.717037445,0.093042263,-7.706577859,1.29E-14,1.82E-12,yes
AT5G16000,367.552419,-0.419614649,0.054467259,-7.703979484,1.32E-14,1.85E-12,yes
AT2G31880,678.5880632,1.544182207,0.200466098,7.70295937,1.33E-14,1.85E-12,yes
AT4G32020,3173.569128,0.727575413,0.094483259,7.700574919,1.35E-14,1.88E-12,yes
AT5G46710,132.9256375,1.537438492,0.200077978,7.684196479,1.54E-14,2.12E-12,yes
AT3G51920,485.1591964,0.800985979,0.104316376,7.678429853,1.61E-14,2.21E-12,yes
AT1G34260,374.6723195,0.512806356,0.066815386,7.674974122,1.65E-14,2.25E-12,yes
AT5G18470,133.9381078,1.389786442,0.181138457,7.672508984,1.69E-14,2.29E-12,yes
AT1G43910,267.817754,1.734594151,0.22612612,7.670914595,1.71E-14,2.29E-12,yes
AT4G37420,16.30580841,2.908897599,0.379211701,7.670906756,1.71E-14,2.29E-12,yes
AT1G51130,151.464297,1.62947479,0.21269385,7.661127916,1.84E-14,2.45E-12,yes
AT1G26380,34.5295276,2.726759949,0.356203731,7.655057236,1.93E-14,2.54E-12,yes
AT2G18690,278.2211026,1.712035009,0.223638823,7.655356894,1.93E-14,2.54E-12,yes
AT1G76680,2174.669027,0.641063738,0.083912929,7.639630083,2.18E-14,2.85E-12,yes
AT1G26570,172.2463906,0.52493252,0.068924319,7.616071199,2.62E-14,3.41E-12,yes
AT3G47540,131.4315425,1.042516503,0.136979208,7.610764551,2.72E-14,3.53E-12,yes
AT1G05060,138.4762313,0.48006374,0.063115345,7.606133534,2.82E-14,3.60E-12,yes
AT5G27760,696.4760846,1.207463992,0.158745757,7.606275675,2.82E-14,3.60E-12,yes
AT5G61010,342.2237721,0.680690008,0.08948395,7.606839066,2.81E-14,3.60E-12,yes
AT5G48020,1261.026175,1.651636633,0.217353895,7.598836125,2.99E-14,3.79E-12,yes
AT1G33560,268.9705347,0.756378985,0.099588808,7.595019995,3.08E-14,3.88E-12,yes
AT5G66140,944.2913007,1.131902467,0.149081424,7.592511794,3.14E-14,3.93E-12,yes
AT1G09815,496.0661311,1.272433307,0.167808866,7.582634554,3.39E-14,4.22E-12,yes
AT3G47480,26.11797883,2.619051303,0.346043865,7.568552916,3.77E-14,4.68E-12,yes
AT5G24110,17.70022709,1.839763988,0.243867019,7.544127915,4.55E-14,5.59E-12,yes
AT5G47070,99.37616038,1.194534115,0.158326892,7.544732948,4.53E-14,5.59E-12,yes
AT1G68240,22.1607721,2.774665231,0.368513873,7.52933724,5.10E-14,6.23E-12,yes
AT3G19150,213.8710901,1.447694451,0.192327824,7.527223153,5.18E-14,6.30E-12,yes
AT1G17290,2668.439164,0.590108822,0.078470268,7.520158102,5.47E-14,6.61E-12,yes
AT1G10050,340.5833342,1.019447712,0.135628912,7.516448325,5.63E-14,6.77E-12,yes
AT3G26470,219.9997782,0.690314694,0.09186408,7.514522482,5.71E-14,6.83E-12,yes
AT4G02110,578.059427,1.637509635,0.218124806,7.507214154,6.04E-14,7.19E-12,yes
AT4G34180,847.8490454,0.356491837,0.047598286,7.489594026,6.91E-14,8.18E-12,yes
AT1G78110,157.4479444,0.875458094,0.117020785,7.481218776,7.36E-14,8.68E-12,yes
AT2G37110,1084.374654,0.399779529,0.053526007,7.468883823,8.09E-14,9.49E-12,yes
AT4G32670,184.0040013,0.340895684,0.045681514,7.462442766,8.49E-14,9.91E-12,yes
AT3G53730,1023.300741,-0.465281709,0.062466009,-7.44855833,9.44E-14,1.10E-11,yes
AT3G16720,246.8554836,1.370872411,0.184061476,7.44790512,9.48E-14,1.10E-11,yes
AT1G66040,53.36675667,3.14691779,0.42258201,7.446880647,9.56E-14,1.10E-11,yes
AT4G37290,6.645504903,2.308694133,0.310675363,7.431210859,1.08E-13,1.23E-11,yes
AT4G02410,187.7962532,0.841224179,0.113215965,7.430261084,1.08E-13,1.23E-11,yes
AT2G26530,150.8124268,2.073270452,0.279072346,7.42915047,1.09E-13,1.24E-11,yes
AT1G68340,66.14967188,0.534917177,0.072240638,7.40465742,1.31E-13,1.48E-11,yes
AT3G01830,8.770925147,2.295803838,0.31010422,7.403329872,1.33E-13,1.49E-11,yes
AT3G53380,259.9059174,-0.773003347,0.104443267,-7.401179313,1.35E-13,1.51E-11,yes
AT4G39500,16.11879298,2.311495655,0.312380247,7.399621697,1.37E-13,1.52E-11,yes
AT4G23220,46.89346152,1.645732452,0.222448112,7.398275655,1.38E-13,1.53E-11,yes
AT3G22160,69.3092493,0.866809875,0.117310404,7.389028148,1.48E-13,1.63E-11,yes
AT4G02880,256.7225373,0.437931938,0.059333269,7.380883324,1.57E-13,1.72E-11,yes
