"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G55990",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G56060",9.06490319454614,-0.44754253150677,0.521642630445666,-0.857948536768191,0.390920881244588,NA
"AT1G56160",1.21332798635003,-0.227207002997698,1.16074893620526,-0.1957417283883,0.844812321604576,NA
"AT1G56240",4.21228869381092,0.338514136257213,0.806249680542379,0.419862660943305,0.674585786251675,NA
"AT1G56242",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G56250",1.78486652141539,0.997456490209213,1.0480429077889,0.951732493771261,0.341232665632503,NA
"AT1G56320",6.91821969753346,-0.00451505583778328,0.553769648796808,-0.00815331040188512,0.993494671586194,NA
"AT1G56555",1.85587518497746,-0.0735334749481146,0.977645144000601,-0.0752148930512863,0.940043734978821,NA
"AT1G56630",8.29311997083555,-0.442159963299474,0.538827132520759,-0.820597064648446,0.411875820233346,NA
"AT1G56650",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G56680",2.43081747065241,-2.11921247845943,1.12685718265839,-1.88063981050373,0.0600209324113645,NA
"AT1G56710",5.13614194298416,-0.242693810028481,0.730630664059656,-0.332170304323095,0.739760665625241,NA
"AT1G57590",5.63397148591263,-0.348698929763751,0.824324598557072,-0.42301167570897,0.672286742456536,NA
"AT1G57630",5.42452825697928,-0.75953880627465,0.729710403497368,-1.04087704195297,0.297932618051053,NA
"AT1G57650",2.92570697162628,-1.3124846453812,0.963677144763105,-1.3619547298736,0.173212172328147,NA
"AT1G57670",1.21325307130876,0.318033843476128,1.13698399233305,0.279717080997361,0.779694572502318,NA
"AT1G57750",1.56980021362595,-0.153740739972987,1.04362617889627,-0.147313993345377,0.882884187887266,NA
"AT1G57800",7.41882274811699,-1.00518495369092,0.593913532030384,-1.69247693389734,0.0905550744383903,NA
"AT1G57943",9.36013849658273,-0.751834307875207,0.592128238702527,-1.26971533991121,0.204186046588402,NA
"AT1G58007",2.43247883246079,-1.26873721266071,0.989319084939363,-1.28243478972052,0.199690166683932,NA
"AT1G58037",5.36274796859679,-0.526287090323545,0.757030774612186,-0.6951990698042,0.48693055520629,NA
"AT1G58120",3.43553180745352,-1.79089786668221,0.8627127347403,-2.07589130722791,0.037904004875202,NA
"AT1G58150",7.20515812010667,-0.41797145452658,0.577730137766122,-0.72347178588039,0.469390081949562,NA
"AT1G58215",4.78294192695252,0.635987368523756,0.711687798794573,0.893632530445183,0.371518535230838,NA
"AT1G58223",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G58225",5.13495637135754,-1.16857530696805,0.705788309489937,-1.65570227114213,0.0977821271586997,NA
"AT1G58300",4.9215301908749,-0.739717941411085,0.804434763534453,-0.91954994356656,0.357807995079064,NA
"AT1G58320",5.49445930981574,-0.184575101710125,0.772435800916714,-0.238952028752518,0.81114278076704,NA
"AT1G58390",1.92507943491141,-1.50367200973204,1.08530815849603,-1.38547932028426,0.16590595157203,NA
"AT1G58420",8.72468619419619,-0.13129536714697,0.785526453411491,-0.167143151674603,0.867257413427111,NA
"AT1G58460",2.78367910984485,0.354564344684174,0.898449322660973,0.394640338348797,0.693108339138581,NA
"AT1G58643",1.14294588626601,0.0953736906757512,1.11453760159299,0.0855724298035662,0.931806315875435,NA
"AT1G58684",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G58725",1.07071336502637,-0.226676333824659,1.16767250050802,-0.194126635444475,0.84607672625653,NA
"AT1G59030",3.21144648198431,0.137157461929815,0.894288580607223,0.15337047224363,0.878106129105729,NA
"AT1G59312",1.14294588626601,0.0953736906757512,1.11453760159299,0.0855724298035662,0.931806315875435,NA
"AT1G59359",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G59406",1.07071336502637,-0.226676333824659,1.16767250050802,-0.194126635444475,0.84607672625653,NA
"AT1G59725",3.29135781298087,-1.27758930974273,0.894018147201581,-1.42904180831428,0.152992217262928,NA
"AT1G59730",1.92862051896931,-0.421599950438647,1.00920797856363,-0.417753287125904,0.676127507628537,NA
"AT1G59790",1.21393502526842,0.318033995679511,1.13708127608948,0.279693283468054,0.779712831772706,NA
"AT1G59865",1.14214193645494,-0.419087537341312,1.15254764845806,-0.363618404759222,0.716142981270303,NA
"AT1G59920",1.71591826678311,-1.00484273365497,1.0098806818841,-0.995011343102705,0.319730747537802,NA
"AT1G59930",1.28391076712859,0.581618652075069,1.1066124839472,0.525584755740766,0.599176750733284,NA
"AT1G59940",8.91630191339402,0.582316417609213,0.69343095341857,0.839761211607919,0.401042285643712,NA
"AT1G60050",8.92519294931677,-0.555272515455276,0.620689008282691,-0.894606651713701,0.370997394814061,NA
"AT1G60360",7.99138080942205,-0.934673343379091,0.64318546334095,-1.45319413552048,0.146169859981899,NA
"AT1G60460",7.4141724611456,-0.211564390541022,0.800817917661102,-0.264185385810204,0.791637071585833,NA
"AT1G60470",7.35695831398624,-0.129310700863943,0.706097028667482,-0.183134463981491,0.854692514686844,NA
"AT1G60500",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G60530",0.999284793597799,-0.00454687099311683,1.19658081779583,-0.00379988624712572,0.99696813672686,NA
"AT1G60750",1.92804882337314,-0.421757069286435,1.02643724977424,-0.410894157805747,0.681150146476317,NA
