,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
AT1G10155,55.69549782,-0.374284175,0.245945966,-1.521814654,0.128055529,0.54439188,no
AT2G29640,36.42182427,-0.244441498,0.160616899,-1.521891534,0.128036261,0.54439188,no
AT5G54570,7.906388096,-0.511979105,0.336538486,-1.521309232,0.128182255,0.544832363,no
AT1G26150,843.9293561,-0.248384751,0.163282894,-1.52119273,0.128211479,0.544858338,no
AT4G25070,91.28993843,-0.286320277,0.188243151,-1.521012981,0.12825658,0.544951758,no
AT1G25390,336.8642523,-0.188454989,0.123953917,-1.520363323,0.128419687,0.545191887,no
AT3G02045,1.639021669,0.917710676,0.603552871,1.520514143,0.128381807,0.545191887,no
AT3G02680,68.69241362,0.187312521,0.123205391,1.520327308,0.128428734,0.545191887,no
AT5G42230,3.086264298,0.669357542,0.440173381,1.520667925,0.128343192,0.545191887,no
AT5G49100,340.8315856,0.179719551,0.118203062,1.520430587,0.128402792,0.545191887,no
AT1G75980,119.3484507,0.155067742,0.102016809,1.520021499,0.128505572,0.545419852,no
AT2G33640,41.46754232,-0.265886347,0.174956964,-1.51972429,0.128580284,0.545442332,no
AT2G37585,137.2516014,0.165249411,0.108735172,1.519742037,0.128575822,0.545442332,no
AT3G08115,2.913981009,0.669796238,0.440723226,1.519766146,0.12856976,0.545442332,no
AT3G05020,622.8410882,0.180425802,0.118747743,1.519404061,0.128660821,0.545588087,no
AT4G16800,175.5403671,0.157492557,0.103654194,1.519403613,0.128660933,0.545588087,no
AT2G38240,98.17319225,-1.439574599,0.947545907,-1.519266336,0.12869547,0.5456271,no
AT2G42170,130.448353,0.501727297,0.330261252,1.519183053,0.128716426,0.5456271,no
AT1G22600,8.809341825,0.437552372,0.288124485,1.518622663,0.128857503,0.546028748,no
AT2G43210,302.7707563,-0.154370029,0.101648065,-1.518671598,0.128845179,0.546028748,no
AT3G57460,13.86792252,1.27075694,0.836923467,1.518366961,0.128921916,0.546198599,no
ATMG00513,11.37567768,-0.515645869,0.339625105,-1.518279603,0.128943927,0.546198599,no
AT3G53440,91.94523204,0.18490878,0.121812314,1.517981018,0.129019184,0.546419192,no
AT1G11915,14.54252424,-0.388790803,0.256172518,-1.517691304,0.129092237,0.546547996,no
AT4G05735,6.070487166,0.78856305,0.519585724,1.517676514,0.129095968,0.546547996,no
AT2G34790,123.3792022,0.228867804,0.150812546,1.517564758,0.129124157,0.546569177,no
AT1G66190,83.15115442,0.218014155,0.143684471,1.517311876,0.129187961,0.546618858,no
AT4G13630,249.5303851,0.136364727,0.089876683,1.517242543,0.129205459,0.546618858,no
AT5G04830,641.5454955,-0.195572061,0.128885076,-1.517414321,0.12916211,0.546618858,no
AT3G10490,490.5052297,-0.230409072,0.151905572,-1.516791444,0.129319348,0.546852415,no
AT3G60450,418.7015831,-0.214931777,0.141695196,-1.516860019,0.12930203,0.546852415,no
AT4G27690,204.9404628,-0.147668165,0.097358389,-1.51674824,0.12933026,0.546852415,no
AT2G23980,541.1855184,-0.15956498,0.105220018,-1.516488805,0.129395799,0.546933328,no
AT5G59290,1027.43998,-0.141238273,0.093134156,-1.516503493,0.129392088,0.546933328,no
AT2G42710,492.1902402,0.221671319,0.146218462,1.516028254,0.129512208,0.547327229,no
AT3G56810,126.6619989,0.169429413,0.111773853,1.51582331,0.129564036,0.547448113,no
AT3G51130,430.3947331,-0.190978107,0.12601514,-1.515517157,0.129641489,0.547677207,no
AT1G08567,1.69549367,-0.897048678,0.592205944,-1.514757976,0.129833706,0.547998202,no
AT1G67810,111.2232926,-0.608138036,0.401410331,-1.515003447,0.129771531,0.547998202,no
AT3G05390,38.3919625,-0.278505588,0.183819643,-1.515102433,0.129746466,0.547998202,no
AT3G18630,54.17812748,-0.405983223,0.268001048,-1.514856846,0.129808661,0.547998202,no
AT4G23160,6.934567817,-1.014468864,0.669687493,-1.514839197,0.129813131,0.547998202,no
AT2G02790,407.4559519,0.149366833,0.09861654,1.51462252,0.129868026,0.548044929,no
AT1G04020,211.1534514,0.361897964,0.238999743,1.514219049,0.129970292,0.548082395,no
AT1G09233,2.414697782,0.931374431,0.615058695,1.514285448,0.129953458,0.548082395,no
AT2G17980,715.8228974,0.088360753,0.058354493,1.514206506,0.129973472,0.548082395,no
AT4G00100,3359.315533,0.186370513,0.123077923,1.514248117,0.129962922,0.548082395,no
AT4G02930,1785.74418,0.180522176,0.119225106,1.514128876,0.129993156,0.548082395,no
AT2G22650,131.471009,-0.200472448,0.132441674,-1.513665911,0.130110595,0.548192875,no
AT2G43290,357.5219168,0.45866673,0.303036904,1.51356724,0.130135635,0.548192875,no
AT3G12700,361.8096764,-0.202869023,0.134024267,-1.513673803,0.130108592,0.548192875,no
AT5G35670,76.19437912,-0.189997187,0.125527337,-1.513592103,0.130129325,0.548192875,no
AT5G48960,466.9109983,0.153386621,0.101330804,1.513721548,0.130096477,0.548192875,no
AT5G65980,21.99494529,-0.566704169,0.374513177,-1.513175514,0.130235082,0.548513774,no
AT5G38660,1806.421905,-0.104099637,0.068800318,-1.51306913,0.1302621,0.548529561,no
AT2G37230,553.9605653,0.181203785,0.119798637,1.51256967,0.130389003,0.548876051,no
AT4G15020,382.0969722,0.153010544,0.101163163,1.512512453,0.130403547,0.548876051,no
AT5G20130,455.113498,0.214052464,0.141525059,1.512470409,0.130414235,0.548876051,no
AT1G29220,243.3701973,0.106037077,0.070126516,1.5120825,0.130512876,0.548992426,no
AT1G61380,279.5756082,-0.306022857,0.202383453,-1.512094257,0.130509886,0.548992426,no
AT4G04335,1.188751569,-0.997345321,0.659621944,-1.511995363,0.130535042,0.548992426,no
AT4G21800,403.3046438,0.170082489,0.112487406,1.512013612,0.1305304,0.548992426,no
AT2G29940,89.02529863,-0.284497674,0.188206624,-1.511624133,0.130629509,0.549291725,no
AT4G39890,45.18435825,-0.412071446,0.27264952,-1.511359517,0.130696878,0.549379012,no
AT5G26660,56.77416709,-0.254159283,0.168165413,-1.511364788,0.130695535,0.549379012,no
AT3G50960,96.76603868,0.187501355,0.124071787,1.511232807,0.130729147,0.549416682,no
AT1G49630,447.299233,0.192016001,0.127113348,1.510588807,0.130893248,0.549550974,no
AT1G69060,180.0530081,-0.208135029,0.137783664,-1.510592927,0.130892197,0.549550974,no
AT2G19480,2894.520105,0.146543983,0.096990178,1.510915704,0.130809929,0.549550974,no
AT2G25280,369.5552373,-0.117352354,0.077669516,-1.510919079,0.130809069,0.549550974,no
AT3G25130,84.1187103,0.395929452,0.262120107,1.51048867,0.130918778,0.549550974,no
AT3G45310,597.8539703,-0.153136969,0.101383852,-1.510467056,0.130924289,0.549550974,no
AT4G33450,6.137121449,-0.598216097,0.395962644,-1.510789229,0.13084216,0.549550974,no
AT2G38720,51.79812703,0.430064765,0.284759169,1.510275392,0.130973168,0.549585846,no
AT5G56120,162.1359996,0.84713696,0.560924375,1.510251644,0.130979226,0.549585846,no
AT5G52800,20.32673276,0.377710278,0.250270938,1.509205506,0.131246274,0.550608366,no
AT5G22360,341.7020269,-0.156940861,0.104001798,-1.50902065,0.131293506,0.550708507,no
AT5G39520,13.94774382,-0.508403343,0.336933303,-1.508913896,0.131320788,0.55072495,no
AT1G64190,1214.410694,0.140780007,0.093306074,1.508797889,0.131350441,0.550751322,no
AT1G03790,41.79548594,-0.509095222,0.33744167,-1.508691033,0.131377758,0.550767898,no
AT4G18290,105.9900852,0.310934458,0.206146409,1.508318577,0.131473011,0.551069219,no
AT4G13290,92.25357036,-0.534286203,0.354293878,-1.508031147,0.131546556,0.551213439,no
AT5G45370,68.11991994,-0.174890054,0.115974734,-1.508001336,0.131554185,0.551213439,no
AT5G57120,1163.458197,0.240468458,0.159490934,1.507724939,0.13162494,0.55141189,no
AT3G45840,19.90557597,0.306349183,0.203211961,1.507535191,0.131673531,0.551517438,no
AT5G56980,473.9687316,-0.24855782,0.164908871,-1.50724348,0.131748259,0.551732406,no
AT1G69050,14.15109356,-0.333750644,0.221445258,-1.507147397,0.13177288,0.551737496,no
AT1G75410,376.5357717,-0.191565838,0.127144617,-1.506676752,0.131893533,0.551948564,no
AT2G32680,28.7328011,1.065791028,0.707372439,1.506690069,0.131890118,0.551948564,no
AT3G29400,213.3293464,-0.155885404,0.103461081,-1.506705735,0.131886101,0.551948564,no
AT4G00590,72.74637735,0.209597808,0.139124434,1.506549218,0.131926242,0.551987453,no
AT5G67490,123.6792018,0.64346803,0.427147442,1.506430726,0.131956638,0.552016651,no
AT3G23240,4.909807419,0.975678003,0.647745899,1.506266585,0.131998752,0.552094853,no
AT2G34420,49565.33176,0.41638984,0.276487583,1.505998339,0.1320676,0.552137841,no
AT3G48010,2.959457084,-0.670945564,0.445493296,-1.506073313,0.132048355,0.552137841,no
AT4G22540,545.2053507,0.187972388,0.124819577,1.505952773,0.132079298,0.552137841,no
AT1G01840,20.9430035,0.468792042,0.311710753,1.503932854,0.132598657,0.552170486,no
AT1G02270,234.9067213,-0.132261139,0.087878841,-1.505039636,0.132313887,0.552170486,no
AT1G22840,1784.126597,-0.157971328,0.105003458,-1.504439301,0.132468291,0.552170486,no
AT1G23970,114.016111,0.154564164,0.102719021,1.504727775,0.132394079,0.552170486,no
AT1G27820,4.144304519,-0.967888091,0.643372117,-1.504398566,0.132478773,0.552170486,no
AT1G54290,167.2659231,-0.156878734,0.104347139,-1.5034311,0.132727912,0.552170486,no
AT1G54610,828.9886169,0.100134658,0.066609286,1.503313775,0.13275815,0.552170486,no
AT2G01918,110.2079156,-0.204941109,0.136154294,-1.505212229,0.132269522,0.552170486,no
AT2G17525,93.76746152,0.267068059,0.177392329,1.505522027,0.132189918,0.552170486,no
AT2G27710,4073.386237,0.301967766,0.200656847,1.5048964,0.132350714,0.552170486,no
AT2G39050,164.4092954,-0.382103296,0.254123084,-1.50361506,0.132680511,0.552170486,no
AT2G39445,50.26309119,0.193935771,0.128835348,1.505299395,0.132247121,0.552170486,no
AT2G43230,18.46563501,-0.27222715,0.180864164,-1.505146973,0.132286295,0.552170486,no
AT2G47220,94.58935139,0.194458732,0.129172463,1.505419398,0.132216285,0.552170486,no
AT3G03341,15.16070037,-0.989208202,0.657937598,-1.503498517,0.132710539,0.552170486,no
AT3G12050,937.4005638,0.19336184,0.128620846,1.503347608,0.132749429,0.552170486,no
AT3G18390,2294.789552,0.161947793,0.10772246,1.503380003,0.13274108,0.552170486,no
AT4G20920,9.581245292,0.4481313,0.297866322,1.504471187,0.132460087,0.552170486,no
AT4G29400,230.7776939,0.213476629,0.141943069,1.503959516,0.132591791,0.552170486,no
AT5G02170,34.18710921,-0.53541121,0.35602789,-1.50384626,0.132620957,0.552170486,no
AT5G08200,229.554632,-0.172115363,0.114376483,-1.504814263,0.132371836,0.552170486,no
AT5G09380,76.23992046,-0.200058319,0.133081051,-1.503281772,0.132766399,0.552170486,no
AT5G10410,56.79361027,-0.32880458,0.218603889,-1.504111305,0.13255271,0.552170486,no
AT5G17630,677.1270138,0.237424473,0.15779043,1.504682338,0.132405766,0.552170486,no
AT5G18150,130.1963,-0.292762085,0.194615034,-1.504313817,0.132500583,0.552170486,no
AT5G41290,5.327562597,0.573998738,0.381622756,1.504099872,0.132555653,0.552170486,no
AT5G44578,32.19857178,0.452028635,0.300494449,1.50428281,0.132508563,0.552170486,no
AT5G50890,84.46235691,0.297894652,0.197842556,1.505715746,0.13214016,0.552170486,no
AT5G64260,2740.342918,-0.579897264,0.38529018,-1.505092249,0.132300362,0.552170486,no
AT5G23070,384.3779139,0.246231177,0.16383302,1.502939862,0.132854553,0.552439648,no
AT1G09447,3.231882969,0.641582987,0.426974364,1.502626482,0.13293539,0.552599373,no
AT1G16320,593.8330748,-0.199943872,0.133108041,-1.502117153,0.133066856,0.552599373,no
AT1G34220,418.4527966,-0.173041603,0.115202526,-1.502064311,0.133080501,0.552599373,no
AT1G67190,134.4903347,-0.158087175,0.105217783,-1.502475827,0.132974266,0.552599373,no
AT2G21140,615.8796898,0.182054243,0.121192721,1.502187939,0.133048579,0.552599373,no
AT3G07360,627.1490967,-0.216374794,0.144032336,-1.502265395,0.133028582,0.552599373,no
AT5G25475,115.1106441,0.233543091,0.155479496,1.502082889,0.133075703,0.552599373,no
ATCG00420,801.1532874,0.352414702,0.234540318,1.502576207,0.132948363,0.552599373,no
AT1G19800,470.8870045,-0.128332567,0.085482772,-1.501268192,0.133286209,0.552843592,no
AT1G67970,101.3084302,-0.338841207,0.225662062,-1.501542634,0.133215268,0.552843592,no
AT2G32150,734.2094682,-0.686802831,0.457454412,-1.501357977,0.133262997,0.552843592,no
AT4G10950,3.733560207,-0.639275745,0.425802501,-1.501343331,0.133266783,0.552843592,no
AT4G22745,161.8874169,0.169610807,0.112990207,1.501110691,0.133326934,0.552843592,no
AT4G36900,103.3624341,-0.374277374,0.249306653,-1.501273105,0.133284938,0.552843592,no
AT5G39940,185.7007126,0.144419547,0.096179635,1.501560566,0.133210634,0.552843592,no
AT5G63450,129.8912366,-0.505729986,0.336889071,-1.501176589,0.133309893,0.552843592,no
AT1G19980,74.77580677,0.208770953,0.139109776,1.50076407,0.133416595,0.553118078,no
AT1G62810,336.0915992,-0.166163034,0.110728681,-1.500632295,0.133450694,0.553162159,no
AT1G61500,83.32334968,0.209362461,0.139532408,1.500457587,0.133495912,0.553252309,no
AT4G17615,153.105426,-0.184407375,0.12291976,-1.500225631,0.133555966,0.55325556,no
AT4G32040,447.4909104,-0.153526833,0.102327935,-1.500341364,0.133526,0.55325556,no
AT5G42700,35.98694746,0.570067459,0.379998711,1.500182612,0.133567106,0.55325556,no
AT1G29500,81.45837909,0.517841051,0.345256004,1.499875585,0.133646633,0.553367057,no
AT2G35210,16.93419135,-0.380630178,0.253786134,-1.49980683,0.133664448,0.553367057,no
AT5G48870,296.6840248,0.299226614,0.199487228,1.499978809,0.133619892,0.553367057,no
AT3G28930,210.4924507,-0.429454867,0.286363086,-1.499686544,0.133695618,0.55339891,no
AT2G31260,376.1179056,-0.188319273,0.125587605,-1.499505245,0.133742609,0.553422486,no
AT5G37020,550.0843071,0.205663176,0.137160862,1.499430476,0.133761992,0.553422486,no
AT5G66580,140.170019,0.529113245,0.352884997,1.499392862,0.133771744,0.553422486,no
AT1G27130,689.9501302,0.190798876,0.127305181,1.498751851,0.13393802,0.553605457,no
AT1G79100,2.382278457,0.681426456,0.454549908,1.499123515,0.133841592,0.553605457,no
AT2G07875,5.488070139,-0.557983023,0.372248716,-1.498952178,0.133886039,0.553605457,no
AT3G02250,512.168658,0.204701346,0.136565954,1.498919311,0.133894566,0.553605457,no
AT3G26790,1.54091859,0.884785637,0.590323922,1.498813796,0.133921945,0.553605457,no
AT3G46740,2671.063301,0.154555958,0.103128114,1.498679183,0.13395688,0.553605457,no
AT2G18840,251.5020469,-0.114265451,0.076256369,-1.49843813,0.134019456,0.553766983,no
AT1G14640,58.8689036,-0.429192198,0.286447484,-1.49832769,0.134048133,0.553788406,no
AT1G73580,19.64012124,-0.378013632,0.252336365,-1.498054519,0.134119086,0.553825525,no
AT1G75580,49.35614252,0.351340177,0.234535496,1.498025602,0.134126599,0.553825525,no
AT2G14100,64.75827156,-0.291263068,0.194431802,-1.498021748,0.1341276,0.553825525,no
AT1G25150,565.0523778,-0.25975932,0.17344096,-1.497681517,0.134216016,0.553896076,no
AT2G07727,20.88541141,-0.430773273,0.287640472,-1.49761009,0.134234584,0.553896076,no
AT5G17000,390.4372208,-0.385348662,0.25729195,-1.497709754,0.134208677,0.553896076,no
AT5G56260,374.0900771,-0.155405208,0.103769895,-1.497594353,0.134238675,0.553896076,no
AT4G32208,167.0649708,0.380729784,0.254265239,1.497372525,0.134296353,0.553940146,no
AT5G10690,599.6405287,0.189742242,0.126715968,1.497382254,0.134293823,0.553940146,no
AT5G45750,400.3628484,0.305094996,0.20379214,1.497089118,0.134370071,0.55414725,no
AT1G14280,367.5033759,0.304178023,0.203201957,1.496924673,0.134412859,0.554226751,no
AT5G19485,341.7244372,0.09795945,0.065446268,1.496791999,0.134447389,0.554272175,no
AT4G26720,311.0774971,0.114507263,0.076513983,1.496553415,0.134509499,0.55443127,no
AT3G52450,175.2709633,-0.46950502,0.313816398,-1.496113722,0.134624023,0.554709331,no
AT3G55690,64.83777047,0.257757423,0.172280584,1.496148997,0.134614832,0.554709331,no
AT1G13480,45.96173511,-0.492394774,0.329262168,-1.495448984,0.134797305,0.554878446,no
AT1G26390,5.0500892,-1.203619663,0.804782084,-1.495584565,0.134761948,0.554878446,no
AT1G52380,581.7450093,0.10718221,0.071677389,1.495341984,0.134825213,0.554878446,no
AT2G42670,146.0996671,-0.172201744,0.115130836,-1.495704798,0.134730599,0.554878446,no
AT4G01960,251.5142445,0.147853373,0.098841878,1.495857588,0.13469077,0.554878446,no
AT4G06598,69.67764096,0.260137684,0.173967407,1.49532426,0.134829837,0.554878446,no
AT4G13918,62.20322256,-0.392663028,0.262554699,-1.495547517,0.134771609,0.554878446,no
AT1G61660,364.5241308,-0.147646696,0.098753948,-1.495096639,0.134889223,0.554879361,no
AT2G43060,109.9845909,-0.301864755,0.201917266,-1.494992286,0.134916455,0.554879361,no
AT3G10070,190.084935,0.177941931,0.119027684,1.494962558,0.134924214,0.554879361,no
AT5G40180,4.792976527,-0.584979825,0.391250065,-1.495155853,0.134873772,0.554879361,no
AT4G34260,1041.386792,0.223294868,0.149376291,1.494848125,0.134954083,0.554905391,no
AT1G73490,572.0117503,-0.128735216,0.086137892,-1.494524806,0.135038503,0.555155675,no
AT1G54380,248.3252988,0.130765913,0.087520713,1.494113884,0.135145856,0.555403287,no
AT5G27330,596.7149733,0.294762491,0.197270806,1.494202296,0.135122753,0.555403287,no
AT2G01260,352.1352784,-0.199649882,0.133673428,-1.493564467,0.135289493,0.555896672,no
AT5G07060,10.88717544,-0.475530997,0.318452591,-1.493255229,0.13537039,0.556132138,no
AT1G66940,463.241514,0.292445415,0.19586077,1.493129099,0.135403397,0.556147205,no
AT5G51040,799.4519292,-0.211156433,0.141425197,-1.493060913,0.135421243,0.556147205,no
AT1G04000,169.9081519,0.209476861,0.140317425,1.492878456,0.135469005,0.556246449,no
AT1G63450,31.74697015,-0.380606163,0.254998022,-1.492584767,0.135545913,0.556271555,no
AT1G80700,244.2485125,0.199580692,0.133709105,1.492648474,0.135529228,0.556271555,no
AT2G36630,410.5371287,-0.49885392,0.33421426,-1.492617103,0.135537444,0.556271555,no
AT4G36420,498.1115027,-0.147949382,0.099129113,-1.492491736,0.135570282,0.556274719,no
AT2G34830,61.53236898,-0.261661932,0.175353248,-1.492198947,0.135646998,0.556492637,no
AT1G74600,83.98761376,0.18853433,0.126359965,1.492041638,0.13568823,0.556564929,no
AT3G07420,176.6620347,0.152836168,0.102461215,1.491648995,0.135791187,0.556890335,no
AT5G50290,11.8069979,-0.37044105,0.248399956,-1.49130884,0.135880429,0.557159394,no
AT5G01535,1.963360105,0.852832461,0.57197932,1.491019746,0.135956311,0.557373585,no
AT1G51470,340.0387078,-0.350990111,0.235444528,-1.490755012,0.136025827,0.557396605,no
AT1G53940,45.31915521,0.363717829,0.244019709,1.490526446,0.136085868,0.557396605,no
AT2G30620,1965.303217,0.193621605,0.129907437,1.490458201,0.136103799,0.557396605,no
AT3G09370,122.7340539,0.194685613,0.130604479,1.490650361,0.136053315,0.557396605,no
AT4G16442,175.3692257,0.21656392,0.145299405,1.490466664,0.136101575,0.557396605,no
AT5G45475,9.200096047,1.278694786,0.857809164,1.490651813,0.136052934,0.557396605,no
AT2G18917,16.6169709,-0.4888345,0.328006434,-1.490319851,0.136140155,0.55744865,no
AT1G08010,233.5348633,0.157010235,0.105515546,1.488029403,0.13674314,0.557483588,no
AT1G11125,22.74670175,0.348047928,0.233847151,1.488356506,0.136656901,0.557483588,no
AT1G23150,84.56827682,-0.228843362,0.153601754,-1.489848624,0.136264043,0.557483588,no
AT1G30890,240.4485457,-0.154263968,0.103548894,-1.489769357,0.136284891,0.557483588,no
AT1G33990,586.4942277,-0.111258549,0.07476722,-1.48806588,0.136733521,0.557483588,no
AT1G49200,84.20853287,0.472062817,0.317205655,1.488191682,0.13670035,0.557483588,no
AT1G50320,1569.305823,-0.176955795,0.118816937,-1.489314571,0.136404552,0.557483588,no
AT1G75030,32.29098073,-0.494602097,0.332323221,-1.488316393,0.136667474,0.557483588,no
AT2G15000,298.3643149,0.210825697,0.141516875,1.489756589,0.136288249,0.557483588,no
AT2G44735,7.862097479,0.47441297,0.318836218,1.487951942,0.136763568,0.557483588,no
