,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
AT5G10040,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G10120,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G10130,2.095139349,-0.039712054,0.448018253,-0.088639366,0.929368522,NA,no
AT5G10230,1.508657966,0.080411259,0.532592231,0.150980909,0.879990775,NA,no
AT5G10278,1.897376281,0.573655743,0.48388069,1.18553138,0.235807415,NA,no
AT5G10336,1.034213041,-0.000818123,0.628615373,-0.001301468,0.998961579,NA,no
AT5G10435,2.976307696,-0.187307799,0.563002498,-0.332694436,0.73936495,NA,no
AT5G10530,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G10572,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G10580,3.266779698,0.73064664,0.393414832,1.857191392,0.063283929,NA,no
AT5G10720,1.453351308,0.31335607,0.526612761,0.595040783,0.55181621,NA,no
AT5G10880,2.405403488,0.000227186,0.427635167,0.000531261,0.999576115,NA,no
AT5G11140,3.226585038,1.272958179,0.585562696,2.173905865,0.029712205,NA,no
AT5G11180,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G11290,2.209939876,0.321820954,0.46957633,0.68534322,0.493127365,NA,no
AT5G11360,1.454742388,0.082007497,0.531224584,0.154374439,0.877314507,NA,no
AT5G11400,1.090167203,-0.114185841,0.61731575,-0.184971533,0.853251363,NA,no
AT5G11412,1.173159331,0.093669128,0.581266972,0.161146482,0.871978031,NA,no
AT5G11440,1.314123779,-0.386453451,0.571596667,-0.676094655,0.49898055,NA,no
AT5G11570,1.535884894,0.404576742,0.536070782,0.754707691,0.450424391,NA,no
AT5G12180,2.709301705,0.301685494,0.400015089,0.754185287,0.450737971,NA,no
AT5G12235,2.905343999,0.350222555,0.375989016,0.931470177,0.351610404,NA,no
AT5G12270,1.961083751,-0.013018129,0.453099028,-0.02873131,0.977078885,NA,no
AT5G12280,3.468224675,-0.240664741,0.346404245,-0.694751129,0.48721128,NA,no
AT5G12880,2.851885442,0.709945347,0.421320057,1.685049965,0.091978932,NA,no
AT5G12960,1.872194653,-0.062367438,0.477601395,-0.130584706,0.896103842,NA,no
AT5G13130,1.062111084,0.220094166,0.6083349,0.361797696,0.717503214,NA,no
AT5G13150,1.339424673,0.161134792,0.539552445,0.298645283,0.765210711,NA,no
AT5G13565,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G13900,2.204595374,0.692803433,0.448930899,1.543229559,0.122775088,NA,no
AT5G13910,2.068187055,-0.109530468,0.464981041,-0.235558997,0.813774894,NA,no
AT5G14000,3.325463413,0.054239372,0.362643923,0.149566472,0.881106662,NA,no
AT5G14020,1.061849407,-0.114268136,0.617686285,-0.184993805,0.853233894,NA,no
AT5G14070,3.44220539,-0.083049971,0.350298659,-0.237083326,0.812592148,NA,no
AT5G14110,2.381109639,0.250787671,0.422839442,0.59310378,0.553111701,NA,no
AT5G14130,2.876767944,0.819329087,0.400183324,2.047384381,0.040620359,NA,no
AT5G14150,1.651707634,0.354326095,0.497816198,0.71176088,0.476612861,NA,no
AT5G14340,1.063045759,-0.112923068,0.617688477,-0.182815565,0.854942736,NA,no
AT5G14400,1.701578628,-0.020716588,0.489164463,-0.042350966,0.966218916,NA,no
AT5G14490,2.181971624,0.552485303,0.455405284,1.213172799,0.225063761,NA,no
AT5G14515,1.478362038,0.005577166,0.530008071,0.010522795,0.991604179,NA,no
AT5G14545,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G14560,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G14860,2.098339027,-0.188411527,0.465246929,-0.404971028,0.685498807,NA,no
AT5G14895,2.960213897,0.26068057,0.38905705,0.670031734,0.502837561,NA,no
AT5G14980,1.731585478,0.139967471,0.471048516,0.297140245,0.76635944,NA,no
AT5G15100,1.956016819,-0.514208598,0.481732715,-1.067414734,0.285784598,NA,no
AT5G15130,2.881443406,0.966773684,0.426596762,2.266247124,0.023436257,NA,no
AT5G15140,1.202364636,-0.10720927,0.59538935,-0.180065818,0.857100897,NA,no
AT5G15250,1.538564468,0.22872278,0.515621202,0.44358684,0.657341322,NA,no
AT5G15290,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G15360,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G15380,1.146257845,-0.096462771,0.578045097,-0.166877588,0.867466368,NA,no
AT5G15720,3.156525542,0.335176907,0.386743525,0.866664559,0.38612583,NA,no
AT5G15725,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G15800,2.822176581,0.122095112,0.38390637,0.318033567,0.750459475,NA,no
AT5G15843,1.034349359,-0.115141021,0.618028121,-0.186303854,0.852206485,NA,no
AT5G15890,1.567111727,0.612804159,0.520395418,1.177574087,0.238966446,NA,no
AT5G16023,1.480907423,0.332676551,0.539418442,0.616731882,0.537411588,NA,no
AT5G16486,3.634913807,-0.25243019,0.358754389,-0.70362955,0.481663504,NA,no
AT5G16770,2.234906296,-0.02413827,0.43639077,-0.055313429,0.955888764,NA,no
AT5G16900,1.399189149,0.00219373,0.553290481,0.003964879,0.996836492,NA,no
AT5G17030,3.598963921,-0.484270237,0.351834006,-1.3764168,0.16869263,NA,no
AT5G17090,1.062127137,-0.000848565,0.606921636,-0.001398146,0.998884441,NA,no
AT5G17430,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G17590,1.342432735,0.499494808,0.584723246,0.854241406,0.392971245,NA,no
AT5G17810,1.174879001,0.20296994,0.58898432,0.34461009,0.730387519,NA,no
AT5G17820,1.230013958,0.096482805,0.560264668,0.172209333,0.863272961,NA,no
AT5G17960,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G18000,3.12771283,0.397096013,0.381845289,1.039939538,0.298367992,NA,no
AT5G18090,3.549748555,-0.304964316,0.342961027,-0.889209829,0.373890322,NA,no
AT5G18350,1.343943337,-0.098922422,0.560994432,-0.176334053,0.86003151,NA,no
AT5G18560,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G18661,2.011288943,-0.10475848,0.464200102,-0.225675262,0.821454,NA,no
AT5G18720,2.096354724,0.050555205,0.441428231,0.114526443,0.908820486,NA,no
AT5G18910,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G19410,3.405849177,0.55089041,0.377220476,1.460393708,0.144181901,NA,no
AT5G19560,1.873391173,-0.000929762,0.474782777,-0.001958289,0.998437512,NA,no
AT5G19675,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G19700,1.062144104,-0.115680163,0.617736996,-0.187264424,0.851453315,NA,no
AT5G19790,1.314381398,0.362242937,0.555797295,0.651753688,0.514560082,NA,no
AT5G19800,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G19880,1.845093437,0.283986094,0.475897411,0.596738051,0.550682284,NA,no
AT5G19890,1.034325594,0.113502448,0.618028238,0.183652528,0.854286053,NA,no
AT5G20045,1.090301739,0.113718636,0.618681826,0.183807947,0.854164121,NA,no
AT5G20240,3.376043747,0.690550318,0.481288178,1.434795926,0.151345259,NA,no
AT5G20260,1.762075765,0.384253857,0.479618814,0.801165103,0.423036071,NA,no
AT5G20470,1.062504354,0.114476248,0.617732042,0.185316998,0.852980406,NA,no
AT5G20550,3.32556735,0.534497229,0.366515252,1.458321929,0.144751829,NA,no
AT5G21030,2.957467401,-0.086570798,0.373357124,-0.231871291,0.816637983,NA,no
AT5G21050,2.154076198,-0.318731146,0.443278432,-0.719031477,0.472121526,NA,no
AT5G21080,1.03449077,-0.114272878,0.618019232,-0.184901815,0.853306047,NA,no
AT5G21120,1.286023707,-0.096852512,0.559450495,-0.173120791,0.862556483,NA,no
AT5G21130,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G21960,3.669424388,0.598781987,0.406953034,1.471378603,0.141188757,NA,no
AT5G22145,1.591738451,-0.21913138,0.527805417,-0.415174556,0.678014124,NA,no
AT5G22200,1.98604475,0.175824184,0.452084113,0.388919182,0.697335932,NA,no
AT5G22355,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G22410,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G22430,1.20142292,-0.091696918,0.562118353,-0.163127422,0.870418109,NA,no
AT5G22470,1.061983175,-0.000945501,0.62804442,-0.001505468,0.998798811,NA,no
AT5G22530,2.886083695,-0.002710503,0.373372462,-0.007259516,0.994207795,NA,no
AT5G22550,1.872974545,0.006263713,0.477084268,0.013129154,0.989524751,NA,no
AT5G22555,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G22560,1.398879402,0.506621367,0.547943763,0.924586429,0.355181075,NA,no
AT5G22660,1.147021037,0.103602626,0.596130294,0.173791916,0.862028998,NA,no
AT5G22890,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G23030,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G23160,2.374008289,0.329830418,0.416585184,0.791747835,0.428507724,NA,no
AT5G23220,1.062808566,-0.112788244,0.617686293,-0.182597939,0.855113502,NA,no
AT5G23411,1.034213041,-0.000818123,0.628615373,-0.001301468,0.998961579,NA,no
AT5G23600,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G23830,2.574303352,0.254791628,0.426810544,0.596966574,0.550529698,NA,no
AT5G23840,1.034644056,-0.115135235,0.618027944,-0.186294545,0.852213785,NA,no
AT5G23990,1.089874339,-0.001064059,0.606739419,-0.001753734,0.998600724,NA,no
AT5G24040,1.118139173,0.221578531,0.607720347,0.364606077,0.715405478,NA,no
AT5G24070,1.03449077,-0.114272878,0.618019232,-0.184901815,0.853306047,NA,no
AT5G24100,1.062530836,-0.000307772,0.628234067,-0.0004899,0.999609116,NA,no
AT5G24130,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G24190,1.758994681,-0.057517175,0.500435936,-0.114934142,0.908497323,NA,no
AT5G24205,3.104740612,0.388721955,0.386164614,1.006622413,0.31411626,NA,no
AT5G24206,2.320190588,0.427176528,0.435331188,0.981267916,0.32646064,NA,no
AT5G24215,1.03449077,0.113609047,0.618026917,0.183825404,0.854150427,NA,no
AT5G24275,1.593289057,0.495452407,0.49909067,0.992710217,0.320851195,NA,no
AT5G24313,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G24410,1.034898704,-0.001009934,0.628624762,-0.001606576,0.998718138,NA,no
AT5G24510,3.496386001,-0.130816129,0.345412912,-0.378723913,0.704892894,NA,no
AT5G24640,3.66572608,0.961866802,0.457672584,2.101648288,0.035584097,NA,no
AT5G24900,1.11818358,0.202316186,0.589744049,0.343057613,0.731555118,NA,no
AT5G24910,1.424376977,0.343950182,0.540875671,0.635913576,0.524832754,NA,no
AT5G24940,1.06189294,0.217212875,0.608375785,0.357037345,0.721063848,NA,no
AT5G24960,1.203384644,0.095656249,0.577407533,0.165665051,0.868420551,NA,no
AT5G25020,2.851183876,0.251450184,0.389844114,0.645001873,0.518925972,NA,no
AT5G25180,1.062058116,0.113846473,0.617743625,0.184294047,0.853782784,NA,no
AT5G25310,1.900299919,0.156899883,0.500104062,0.31373447,0.753722718,NA,no
AT5G25340,1.285752354,0.278633419,0.561254773,0.496447304,0.619578857,NA,no
AT5G25920,2.430295822,0.529440593,0.437628377,1.209794931,0.226357592,NA,no
AT5G26080,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G26120,1.648378715,-0.002351157,0.490289653,-0.004795445,0.996173803,NA,no
AT5G26140,1.03449077,0.113609047,0.618026917,0.183825404,0.854150427,NA,no
AT5G26146,1.257685445,-0.004845101,0.568925846,-0.008516226,0.993205117,NA,no
AT5G26250,2.715241419,-0.514883821,0.390610633,-1.318151063,0.187453084,NA,no
AT5G26290,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G26300,1.256221747,0.352197378,0.556177471,0.633246393,0.526572754,NA,no
AT5G26310,1.480202789,0.68511501,0.553301074,1.238231846,0.215630106,NA,no
AT5G26320,1.062479637,-0.11597184,0.617734028,-0.187737498,0.851082434,NA,no
AT5G26730,1.705836146,0.134520659,0.49529177,0.271598816,0.78593051,NA,no
AT5G26865,2.821278882,-0.049299606,0.394070589,-0.125103489,0.900441621,NA,no
AT5G26930,1.147225744,0.105628351,0.596392337,0.177112187,0.85942027,NA,no
AT5G27093,1.14546047,-0.223500548,0.60821591,-0.367469091,0.713269143,NA,no
AT5G27200,1.117962101,-0.001094038,0.607754132,-0.001800132,0.998563703,NA,no
AT5G27440,1.118283464,-0.322578522,0.599382223,-0.538185001,0.590449334,NA,no
AT5G27810,2.151073107,-0.308678771,0.466952487,-0.661049634,0.508580484,NA,no
AT5G27889,1.062808566,0.114528696,0.61774355,0.185398449,0.852916525,NA,no
AT5G27910,2.601884549,0.006625596,0.386494328,0.017142804,0.986322691,NA,no
AT5G27940,2.460645104,0.140150071,0.398027432,0.352111589,0.724754578,NA,no
AT5G28080,1.426634718,0.245185197,0.534389812,0.458813381,0.646368185,NA,no
AT5G28310,1.034325594,0.113502448,0.618028238,0.183652528,0.854286053,NA,no
AT5G28340,1.509864512,0.415345314,0.530765559,0.782540064,0.43389725,NA,no
AT5G28380,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G28420,2.59952152,-0.28839529,0.422501396,-0.682590148,0.494865861,NA,no
AT5G28450,2.937503973,-0.002213053,0.378990814,-0.005839332,0.995340913,NA,no
AT5G28510,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G28520,1.09048983,-0.222309882,0.608061455,-0.365604299,0.714660366,NA,no
AT5G28610,1.318043017,0.265104488,0.563674149,0.470315143,0.63812988,NA,no
AT5G28646,3.523152099,0.230987346,0.354054511,0.652406166,0.514139188,NA,no
AT5G28960,1.035004306,0.114205644,0.618023279,0.184791815,0.853392328,NA,no
AT5G33355,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G33390,1.119037196,0.220167597,0.607670996,0.362313815,0.717117536,NA,no
AT5G33399,1.315974302,-0.092909,0.558463949,-0.16636526,0.867869511,NA,no
AT5G34871,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G35110,3.266548067,0.349859484,0.395821898,0.883881073,0.376760416,NA,no
AT5G35190,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G35660,1.395604689,0.748194909,0.592777907,1.262184201,0.206882512,NA,no
AT5G35760,2.715221497,0.002138528,0.395382676,0.005408755,0.995684459,NA,no
AT5G35770,1.091290646,-0.000425901,0.606649922,-0.000702054,0.999439842,NA,no
AT5G35870,1.676323817,-0.642442958,0.504318953,-1.273882239,0.202705154,NA,no
AT5G35927,1.062744131,-0.221321838,0.608322128,-0.363823421,0.715989872,NA,no
AT5G35940,1.733273098,-0.286558988,0.489911229,-0.584920229,0.558601356,NA,no
AT5G36000,1.791003834,0.190732139,0.485040666,0.393229172,0.694150226,NA,no
AT5G36001,1.421575072,0.638979682,0.563532421,1.133882733,0.256843741,NA,no
AT5G36100,1.567630782,0.004342458,0.52907436,0.008207651,0.993451316,NA,no
AT5G36110,1.537017586,0.755789893,0.543233641,1.39127962,0.164140651,NA,no
AT5G36130,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G36140,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G36150,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G36180,1.481769675,0.246229124,0.530336233,0.464288707,0.642440914,NA,no
AT5G36670,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G36870,3.045863935,-0.044249419,0.375449511,-0.117857177,0.906180824,NA,no
AT5G36960,3.274732109,-0.401796164,0.36425479,-1.103063499,0.269999591,NA,no
AT5G37050,1.59190938,-0.076806431,0.517016281,-0.148557084,0.881903139,NA,no
AT5G37210,1.257435071,0.000115107,0.604151428,0.000190526,0.999847982,NA,no
AT5G37240,1.760742169,0.216344341,0.504734469,0.42863001,0.668192502,NA,no
AT5G37420,1.426485924,-0.000700099,0.551007177,-0.001270581,0.998986224,NA,no
AT5G37450,3.443400808,-0.515905232,0.371659022,-1.388114377,0.165102219,NA,no
AT5G37478,2.874214365,0.059333131,0.378638907,0.156701094,0.875480424,NA,no
AT5G37490,2.014020288,0.362762663,0.464033838,0.781759073,0.434356178,NA,no
AT5G37800,1.313865414,0.361629963,0.55691918,0.649340112,0.516118564,NA,no
AT5G37820,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G37940,1.816740908,-0.336424234,0.481023564,-0.699392418,0.484306825,NA,no
AT5G38344,1.174662882,-0.000744634,0.605055618,-0.001230686,0.999018055,NA,no
AT5G38350,2.235715761,0.283779469,0.441565827,0.642666285,0.520440662,NA,no
AT5G38450,1.286869463,-0.296552067,0.578436574,-0.512678624,0.608176145,NA,no
AT5G38540,1.062504354,0.114476248,0.617732042,0.185316998,0.852980406,NA,no
AT5G38700,1.174837642,0.294764091,0.581362125,0.50702321,0.612138533,NA,no
AT5G38747,3.272079963,-0.144916955,0.349424278,-0.41473064,0.678339099,NA,no
AT5G38790,1.03449077,-0.114272878,0.618019232,-0.184901815,0.853306047,NA,no
AT5G38800,1.145046422,0.216914138,0.608502886,0.35647183,0.721487244,NA,no
AT5G38820,1.675277372,-0.15454885,0.50724024,-0.304685704,0.760605539,NA,no
AT5G38910,1.315625235,0.013177347,0.571539913,0.023055864,0.981605711,NA,no
AT5G39000,1.31568364,0.280299225,0.563554555,0.497377268,0.618923033,NA,no
AT5G39110,1.369859667,0.101514114,0.575513683,0.176388706,0.859988577,NA,no
AT5G39120,1.229431681,0.299773132,0.579029528,0.517716484,0.604656096,NA,no
AT5G39150,1.034280339,0.113477519,0.618027852,0.183612306,0.854317608,NA,no
AT5G39820,1.259140104,0.45853033,0.566579222,0.809296057,0.418344874,NA,no
AT5G40000,1.422614311,0.005370999,0.587949555,0.009135135,0.992711318,NA,no
AT5G40040,1.789612231,0.203219893,0.482736235,0.420975014,0.673773327,NA,no
AT5G40153,1.201346589,0.094834852,0.584077749,0.16236683,0.87101699,NA,no
AT5G40180,2.910589433,0.444931255,0.401426148,1.108376365,0.267699308,NA,no
AT5G40320,1.09014072,0.001047537,0.606593666,0.001726918,0.99862212,NA,no
AT5G40382,2.063690061,0.066617632,0.453871657,0.146776365,0.883308541,NA,no
AT5G40420,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G40590,1.145575033,0.202296764,0.587867184,0.344119844,0.73075616,NA,no
AT5G40860,1.062616907,0.220670326,0.608331665,0.362746737,0.716794083,NA,no
AT5G41025,1.034706312,0.11328104,0.618023128,0.183295795,0.854565934,NA,no
AT5G41280,1.090005789,-0.221970319,0.608060246,-0.36504659,0.715076629,NA,no
AT5G41290,1.370313057,0.087430191,0.545820728,0.160181149,0.872738379,NA,no
AT5G41300,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G41471,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G41570,1.759304292,0.196297268,0.484015554,0.405559835,0.685066046,NA,no
AT5G41730,3.711723683,0.617186363,0.345571458,1.785987671,0.074101254,NA,no
AT5G41763,1.063379429,-0.219747483,0.608375071,-0.361203957,0.717946984,NA,no
AT5G41765,1.230965283,-0.100027657,0.576742813,-0.173435463,0.862309152,NA,no
AT5G41830,3.076007812,0.315872635,0.38063421,0.829858765,0.406618641,NA,no
AT5G41890,2.887999469,0.563280463,0.426445085,1.320874557,0.186543195,NA,no
AT5G42180,1.509004213,0.457403018,0.518466127,0.882223532,0.377655939,NA,no
AT5G42490,2.233755275,-0.422078891,0.43077189,-0.979819947,0.327175004,NA,no
AT5G42500,3.212854531,-0.118791714,0.375472606,-0.316379176,0.751714721,NA,no
AT5G42510,2.117712454,0.669115427,0.568951761,1.176049488,0.239575101,NA,no
AT5G42580,1.035110017,0.11426238,0.618024119,0.184883367,0.853320517,NA,no
AT5G42590,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G42600,1.006712993,-0.000679899,0.628922506,-0.001081053,0.999137445,NA,no
AT5G42610,3.408316181,0.041044169,0.354200378,0.11587839,0.907748923,NA,no
AT5G42655,1.257653205,-0.192062746,0.571809557,-0.335885863,0.736956938,NA,no
AT5G42785,1.118337639,0.10681942,0.596756176,0.179000108,0.857937617,NA,no
AT5G42965,2.434813722,0.110975496,0.438433533,0.253118175,0.800176894,NA,no
AT5G43030,2.68229529,-0.089139814,0.386864057,-0.230416377,0.817768237,NA,no
AT5G43230,1.090604593,-0.0006333,0.627782298,-0.001008789,0.999195103,NA,no
AT5G43290,3.270237223,0.262334608,0.388639453,0.675007662,0.499670897,NA,no
AT5G43300,1.592884771,0.518951463,0.54898984,0.945284275,0.344513764,NA,no
AT5G43370,1.034786749,-0.001009774,0.628618529,-0.001606338,0.998718329,NA,no
AT5G43520,1.090342305,0.217915479,0.608115295,0.358345663,0.72008465,NA,no
AT5G43540,1.481459734,0.52048987,0.54355933,0.957558524,0.338285422,NA,no
AT5G43590,1.313418689,-0.100796294,0.559974719,-0.180001508,0.857151384,NA,no
AT5G43770,1.090046326,0.103680553,0.598654223,0.173189379,0.862502572,NA,no
AT5G43840,2.258861927,-0.19350891,0.465645342,-0.415571451,0.677723621,NA,no
AT5G44063,1.062321329,-0.000403809,0.606907638,-0.000665355,0.999469123,NA,no
AT5G44120,1.649106821,0.220831289,0.503634668,0.438475155,0.661041877,NA,no
AT5G44140,2.406681318,0.081846828,0.424450875,0.19282992,0.847092171,NA,no
AT5G44310,1.646233803,0.158053123,0.544894169,0.290062056,0.771768763,NA,no
AT5G44430,2.235914113,0.654577223,0.513635459,1.274400376,0.202521559,NA,no
AT5G44440,1.117817155,-0.001395148,0.606379384,-0.002300785,0.998164241,NA,no
AT5G44460,1.23022662,-0.005818207,0.585026195,-0.009945207,0.992065004,NA,no
AT5G44540,1.818099873,0.503368818,0.480003741,1.048676864,0.294326866,NA,no
