"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G14170",154.990829818515,0.470846236657902,0.0948628109222839,4.96344386256529,6.92540648986559e-07,0.000107775738598105
"AT1G63880",1738.34946430706,0.334699557852479,0.0674466089856412,4.9624371467472,6.96140974797029e-07,0.000107775738598105
"AT1G47500",1379.45609260874,-0.196198909097084,0.0395664182449481,-4.95872302320755,7.09580474503404e-07,0.000107870642054914
"AT2G37220",21922.2296787241,-0.221872363184299,0.0447476101800704,-4.95830642779479,7.11103418761271e-07,0.000107870642054914
"AT5G35220",3326.26428754865,-0.229392535940558,0.0462663240000629,-4.95808865083481,7.11900797086026e-07,0.000107870642054914
"AT2G41720",1604.25155994651,-0.200601644579414,0.0405037519893128,-4.95266820299373,7.32027326278116e-07,0.00011013918187276
"AT3G25660",4025.21375041076,-0.192596394123074,0.0389104884669334,-4.94972953852133,7.43166830781577e-07,0.000111033282095443
"AT1G25560",318.444116329843,0.974523559116344,0.196973431091311,4.94748735256881,7.51775869056845e-07,0.000111539523905552
"AT2G35500",1821.12021668769,-0.22374239422888,0.0452607915655757,-4.94340435705178,7.6770021392724e-07,0.000113116655659003
"AT4G32150",1612.82760949491,0.235354598797665,0.0476726341410186,4.93689100756361,7.93778026340204e-07,0.000116157996799715
"AT2G25735",68.1056328032548,1.2711857608012,0.257560643662973,4.93548137915276,7.99533090573316e-07,0.000116204248163938
"AT1G67630",316.030465325489,-0.271135626720992,0.0550473128296937,-4.92550158733154,8.41442276276865e-07,0.000121469015085508
"AT2G28930",422.446454268917,0.420653517276741,0.0855137460552601,4.91913331693958,8.69282498461844e-07,0.000124645775702264
"AT2G42040",186.446857502399,0.3641516181255,0.0741489390419919,4.91108332540368,9.057458565937e-07,0.000129008401507496
"AT1G57820",682.483171147907,-0.240911322725631,0.0491316280808055,-4.90338570359221,9.41987626708394e-07,0.000133281891686257
"AT5G60250",51.8328322237444,0.950227675635526,0.194070216334492,4.89630863294217,9.76536542070595e-07,0.000137261205403541
"AT1G15350",330.464156824751,0.29930460257815,0.0611874801044096,4.89159877261525,1.00020178074263e-06,0.000139668699644225
"AT5G42760",1384.92028479533,-0.315574594893968,0.064554417757626,-4.88850501415434,1.01604610373213e-06,0.000140959902637902
"AT1G27290",400.841645638955,0.394632077775258,0.0808591030858864,4.88049041746222,1.05822356057685e-06,0.000145864170140158
"AT4G14510",1762.43329526877,-0.170153478953133,0.034891895303553,-4.87659032198821,1.07935277429721e-06,0.000147822897582435
"AT1G04940",1501.03437546796,-0.163118710081921,0.0335028876574701,-4.86879554233142,1.12280503196445e-06,0.000152794455464462
"AT4G34190",7069.55239173716,-0.163881648679062,0.0336780105348129,-4.8661321163748,1.13803457398037e-06,0.000153886763753738
"AT3G14395",125.96250997522,-0.599943001078647,0.123502571306953,-4.85773692587786,1.18735020169724e-06,0.000159545516095984
"AT3G08710",421.597687644095,0.200435122379259,0.0412948200264115,4.85375943643934,1.21142678485727e-06,0.000161763332865472
"AT2G19190",108.263634218734,1.75544248765359,0.362213829518915,4.84642590810276,1.25705503143926e-06,0.000166813545010557
"AT2G37080",1320.67151233284,-0.197675343716466,0.0409073164490498,-4.83227356071306,1.3498260110801e-06,0.000174782016525614
"AT3G05200",199.505853777233,0.62126503281838,0.128483678776288,4.83536149287962,1.32903888585915e-06,0.000174782016525614
"AT3G52960",6220.56305099741,-0.186534270051199,0.0386005475081213,-4.83242549893764,1.34879593055425e-06,0.000174782016525614
"AT5G14910",3805.96923007824,-0.20401950627983,0.0422121182933652,-4.83319753967186,1.34357347238781e-06,0.000174782016525614
"AT1G15670",161.260384170623,0.88477624126074,0.183145046668884,4.83101376397237,1.35839612336023e-06,0.000174832127563804
"AT3G26710",4440.12465720421,-0.177231234160311,0.0367136260178539,-4.82739662037531,1.38329455045362e-06,0.000175917190895486
"AT5G23575",875.632909869914,0.227820293286107,0.0471876863735757,4.82796065656827,1.3793833586948e-06,0.000175917190895486
"AT3G04790",10650.7983018301,-0.153875679073164,0.031926276264182,-4.81971896126816,1.43760592658129e-06,0.000181742311369286
"AT2G33180",953.747151216408,-0.232306763469612,0.0482206176636535,-4.8175816637188,1.45308625712662e-06,0.000182578888991739
"AT4G25230",1474.0331321111,0.141313687692831,0.0293397743259867,4.81645448675679,1.46131476796571e-06,0.000182578888991739
"AT5G41761",57.1859689723034,0.942856417490434,0.195885807655727,4.81329621974209,1.48460978683371e-06,0.000184410977300594
"AT5G40950",10254.3186954099,-0.185894516228104,0.0386597114641773,-4.80848172910853,1.52080925701056e-06,0.000187815547838327
"AT3G60840",187.302045645766,-0.341039480166411,0.0709464332253326,-4.80699965681484,1.53212253694073e-06,0.000188125275872062
"AT1G71520",13.0616220847972,3.11317004914034,0.648077468924434,4.80370048091171,1.55759778440474e-06,0.000190160438078899
"AT2G38330",1172.51539137341,-0.186256499946613,0.0387930364738639,-4.80128695447958,1.57649171114825e-06,0.000191373553458423
"AT3G58830",1041.4939463644,-0.177044169569383,0.0369483543060219,-4.79166590487436,1.65402166579776e-06,0.000199650694292481
"AT3G04550",3263.34731786942,-0.231259400849685,0.048304175859572,-4.7875653964575,1.68816736043964e-06,0.000202627503684229
